TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4512.00000        8.41450
TAB:  Italy_Puglia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Puglia Deaths    cc1=  .993334 cc2=  .800884 lx=  6.17530 if=  86 il= 112 5/13/2020  n=  26 now=     526 end=        480       460       495 U=    11.21 T=   77.0 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  86. x2= 112. y1=  -.80 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .992534 cc2=  .796418 lx=  6.17530 if=  87 il= 112 5/13/2020  n=  25 now=     526 end=        480       460       495 U=    11.02 T=   77.6 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  87. x2= 112. y1=  -.85 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .991701 cc2=  .791701 lx=  6.17530 if=  88 il= 112 5/13/2020  n=  24 now=     526 end=        480       460       495 U=    10.65 T=   78.7 p1=  -8.7 p2=   109.6 ed=   103 5/4/2020    x1=  88. x2= 112. y1=  -.87 y2= -3.12     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      480     460      495    32   103 5/4/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .994117 cc2=  .785603 lx=  6.20530 if=  90 il= 112 5/13/2020  n=  22 now=     526 end=        495       460       495 U=    14.31 T=   74.7 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  90. x2= 112. y1= -1.07 y2= -2.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .994131 cc2=  .785603 lx=  6.20230 if=  90 il= 112 5/13/2020  n=  22 now=     526 end=        495       460       495 U=    14.31 T=   74.7 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  90. x2= 112. y1= -1.07 y2= -2.60 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      495     460      495    32   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .994460 cc2=  .781260 lx=  6.21530 if=  91 il= 112 5/13/2020  n=  21 now=     526 end=        500       460       495 U=    15.58 T=   73.4 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  91. x2= 112. y1= -1.13 y2= -2.48 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .994460 cc2=  .781260 lx=  6.21530 if=  91 il= 112 5/13/2020  n=  21 now=     526 end=        500       460       495 U=    15.58 T=   73.4 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  91. x2= 112. y1= -1.13 y2= -2.48 BEST
GP: Deaths    Italy_Puglia 5/13/2020       112     526      500     460      495    32   110 5/11/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996089 cc2=  .772482 lx=  6.27530 if=  93 il= 112 5/13/2020  n=  19 now=     526 end=        531       460       495 U=    23.16 T=   67.1 p1=   1.0 p2=    99.1 ed=   121 5/22/2020   x1=  93. x2= 112. y1= -1.12 y2= -1.94     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      531     460      495    32   121 5/22/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996931 cc2=  .761228 lx=  6.45530 if=  95 il= 112 5/13/2020  n=  17 now=     526 end=        636       460       495 U=    46.71 T=   59.4 p1=  20.9 p2=    82.7 ed=   169 7/9/2020    x1=  95. x2= 112. y1=  -.76 y2= -1.13     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      636     460      495    32   169 7/9/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996455 cc2=  .753919 lx=  6.52530 if=  96 il= 112 5/13/2020  n=  16 now=     526 end=        682       460       495 U=    57.14 T=   58.8 p1=  29.7 p2=    77.1 ed=   193 8/2/2020    x1=  96. x2= 112. y1=  -.65 y2=  -.93     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      682     460      495    32   193 8/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995888 cc2=  .745888 lx=  6.45530 if=  97 il= 112 5/13/2020  n=  15 now=     526 end=        636       460       495 U=    46.81 T=   59.3 p1=  20.9 p2=    82.7 ed=   169 7/9/2020    x1=  97. x2= 112. y1=  -.81 y2= -1.13     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      636     460      495    32   169 7/9/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995026 cc2=  .736827 lx=  6.48530 if=  98 il= 112 5/13/2020  n=  14 now=     526 end=        655       460       495 U=    49.75 T=   60.3 p1=  24.5 p2=    80.3 ed=   177 7/17/2020   x1=  98. x2= 112. y1=  -.76 y2= -1.04     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      655     460      495    32   177 7/17/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994348 cc2=  .727087 lx=  6.83530 if=  99 il= 112 5/13/2020  n=  13 now=     526 end=        930       460       495 U=    95.26 T=   78.6 p1=  76.8 p2=    56.6 ed=   303 11/20/2020  x1=  99. x2= 112. y1=  -.21 y2=  -.35     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      930     460      495    32   303 11/20/2020
AAA2     1 Italy_Puglia Deaths    cc1=  .993119 cc2=  .715769 lx=  8.04530 if= 100 il= 112 5/13/2020  n=  12 now=     526 end=       3119       460       495 U=   265.22 T=  284.2 p1= 493.0 p2=    16.9 ed=   999 undefine    x1= 100. x2= 112. y1=   .69 y2=   .65     
GP: Deaths    Italy_Puglia 5/13/2020       112     526    -         460      495    32   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .992525 cc2=  .703850 lx=  6.60530 if= 101 il= 112 5/13/2020  n=  11 now=     526 end=        739       460       495 U=    65.83 T=   62.9 p1=  40.5 p2=    71.2 ed=   218 8/27/2020   x1= 101. x2= 112. y1=  -.58 y2=  -.75     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      739     460      495    32   218 8/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .990286 cc2=  .688775 lx=  6.55530 if= 102 il= 112 5/13/2020  n=  10 now=     526 end=        702       460       495 U=    56.89 T=   63.2 p1=  33.5 p2=    74.9 ed=   197 8/6/2020    x1= 102. x2= 112. y1=  -.68 y2=  -.86     
GP: Deaths    Italy_Puglia 5/13/2020       112     526      702     460      495    32   197 8/6/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .988903 cc2=  .672675 lx=  8.26530 if= 103 il= 112 5/13/2020  n=   9 now=     526 end=       3886       460       495 U=   279.76 T=  324.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 103. x2= 112. y1=   .79 y2=   .76     
GP: Deaths    Italy_Puglia 5/13/2020       112     526    -         460      495    32   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .985205 cc2=  .651872 lx=  8.26530 if= 104 il= 112 5/13/2020  n=   8 now=     526 end=       3886       460       495 U=   286.23 T=  329.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 104. x2= 112. y1=   .79 y2=   .76     
GP: Deaths    Italy_Puglia 5/13/2020       112     526    -         460      495    32   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .978822 cc2=  .625269 lx=  8.26530 if= 105 il= 112 5/13/2020  n=   7 now=     526 end=       3886       460       495 U=   308.31 T=  345.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 105. x2= 112. y1=   .78 y2=   .76     
GP: Deaths    Italy_Puglia 5/13/2020       112     526    -         460      495    32   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .975802 cc2=  .597837 lx=  8.26530 if= 106 il= 112 5/13/2020  n=   6 now=     526 end=       3886       460       495 U=   306.55 T=  344.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 106. x2= 112. y1=   .78 y2=   .76     
GP: Deaths    Italy_Puglia 5/13/2020       112     526    -         460      495    32   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .982414 cc2=  .574166 lx=  8.26530 if= 107 il= 112 5/13/2020  n=   5 now=     526 end=       3886       460       495 U=   285.85 T=  328.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 107. x2= 112. y1=   .78 y2=   .76     
GP: Deaths    Italy_Puglia 5/13/2020       112     526    -         460      495    32   999 undefine  
AAA2     1 Italy_Puglia Deaths    cc1=  .998169 cc2=  .880317 lx=  6.23530 if=  42 il= 113 5/14/2020  n=  71 now=     526 end=        510       461       495 U=    17.26 T=   73.6 p1=  -3.0 p2=   103.1 ed=   114 5/15/2020   x1=  42. x2= 113. y1=  1.83 y2= -2.28     
GP: Deaths    Italy_Puglia 5/14/2020       113     526      510     461      495    34   114 5/15/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998275 cc2=  .879597 lx=  6.22530 if=  43 il= 113 5/14/2020  n=  70 now=     526 end=        505       461       495 U=    16.60 T=   73.4 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  43. x2= 113. y1=  1.83 y2= -2.39 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998278 cc2=  .879597 lx=  6.22730 if=  43 il= 113 5/14/2020  n=  70 now=     526 end=        505       461       495 U=    16.60 T=   73.4 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  43. x2= 113. y1=  1.83 y2= -2.39 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      505     461      495    34   112 5/13/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998311 cc2=  .878789 lx=  6.22530 if=  44 il= 113 5/14/2020  n=  69 now=     526 end=        505       461       495 U=    16.37 T=   73.9 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  44. x2= 113. y1=  1.83 y2= -2.39 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998311 cc2=  .878789 lx=  6.22530 if=  44 il= 113 5/14/2020  n=  69 now=     526 end=        505       461       495 U=    16.37 T=   73.9 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  44. x2= 113. y1=  1.83 y2= -2.39 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      505     461      495    34   112 5/13/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998285 cc2=  .877900 lx=  6.22530 if=  45 il= 113 5/14/2020  n=  68 now=     526 end=        505       461       495 U=    16.60 T=   73.4 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  45. x2= 113. y1=  1.71 y2= -2.39 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998287 cc2=  .877900 lx=  6.22330 if=  45 il= 113 5/14/2020  n=  68 now=     526 end=        505       461       495 U=    16.60 T=   73.4 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  45. x2= 113. y1=  1.71 y2= -2.39 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      505     461      495    34   112 5/13/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998338 cc2=  .877070 lx=  6.22530 if=  46 il= 113 5/14/2020  n=  67 now=     526 end=        505       461       495 U=    16.66 T=   73.2 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  46. x2= 113. y1=  1.63 y2= -2.39 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998349 cc2=  .877070 lx=  6.22030 if=  46 il= 113 5/14/2020  n=  67 now=     526 end=        505       461       495 U=    16.66 T=   73.2 p1=  -4.0 p2=   104.2 ed=   112 5/13/2020   x1=  46. x2= 113. y1=  1.63 y2= -2.39 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      505     461      495    34   112 5/13/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998463 cc2=  .876293 lx=  6.21530 if=  47 il= 113 5/14/2020  n=  66 now=     526 end=        500       461       495 U=    15.96 T=   73.1 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  47. x2= 113. y1=  1.63 y2= -2.50 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998466 cc2=  .876293 lx=  6.21730 if=  47 il= 113 5/14/2020  n=  66 now=     526 end=        500       461       495 U=    15.96 T=   73.1 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  47. x2= 113. y1=  1.63 y2= -2.50 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      500     461      495    34   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998507 cc2=  .875416 lx=  6.21530 if=  48 il= 113 5/14/2020  n=  65 now=     526 end=        500       461       495 U=    15.72 T=   73.7 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  48. x2= 113. y1=  1.63 y2= -2.50 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998507 cc2=  .875416 lx=  6.21530 if=  48 il= 113 5/14/2020  n=  65 now=     526 end=        500       461       495 U=    15.72 T=   73.7 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  48. x2= 113. y1=  1.63 y2= -2.50 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      500     461      495    34   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998483 cc2=  .874449 lx=  6.21530 if=  49 il= 113 5/14/2020  n=  64 now=     526 end=        500       461       495 U=    15.88 T=   73.3 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  49. x2= 113. y1=  1.53 y2= -2.50 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998485 cc2=  .874449 lx=  6.21330 if=  49 il= 113 5/14/2020  n=  64 now=     526 end=        500       461       495 U=    15.88 T=   73.3 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  49. x2= 113. y1=  1.53 y2= -2.50 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      500     461      495    34   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998518 cc2=  .873518 lx=  6.21530 if=  50 il= 113 5/14/2020  n=  63 now=     526 end=        500       461       495 U=    15.63 T=   73.9 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  50. x2= 113. y1=  1.53 y2= -2.50 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998527 cc2=  .873518 lx=  6.21130 if=  50 il= 113 5/14/2020  n=  63 now=     526 end=        500       461       495 U=    15.63 T=   73.9 p1=  -4.9 p2=   105.2 ed=   110 5/11/2020   x1=  50. x2= 113. y1=  1.53 y2= -2.50 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      500     461      495    34   110 5/11/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998485 cc2=  .872497 lx=  6.20530 if=  51 il= 113 5/14/2020  n=  62 now=     526 end=        495       461       495 U=    14.91 T=   73.7 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  51. x2= 113. y1=  1.53 y2= -2.63 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998503 cc2=  .872497 lx=  6.21030 if=  51 il= 113 5/14/2020  n=  62 now=     526 end=        495       461       495 U=    14.91 T=   73.7 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  51. x2= 113. y1=  1.53 y2= -2.63 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      495     461      495    34   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998421 cc2=  .871421 lx=  6.20530 if=  52 il= 113 5/14/2020  n=  61 now=     526 end=        495       461       495 U=    15.06 T=   73.3 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  52. x2= 113. y1=  1.42 y2= -2.63 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998435 cc2=  .871421 lx=  6.20930 if=  52 il= 113 5/14/2020  n=  61 now=     526 end=        495       461       495 U=    15.06 T=   73.3 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  52. x2= 113. y1=  1.42 y2= -2.63 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      495     461      495    34   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998386 cc2=  .870349 lx=  6.20530 if=  53 il= 113 5/14/2020  n=  60 now=     526 end=        495       461       495 U=    15.52 T=   72.1 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  53. x2= 113. y1=  1.23 y2= -2.63 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998393 cc2=  .870349 lx=  6.20830 if=  53 il= 113 5/14/2020  n=  60 now=     526 end=        495       461       495 U=    15.52 T=   72.1 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  53. x2= 113. y1=  1.23 y2= -2.63 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      495     461      495    34   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998577 cc2=  .869478 lx=  6.20530 if=  54 il= 113 5/14/2020  n=  59 now=     526 end=        495       461       495 U=    15.26 T=   72.8 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  54. x2= 113. y1=  1.23 y2= -2.63 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998577 cc2=  .869478 lx=  6.20530 if=  54 il= 113 5/14/2020  n=  59 now=     526 end=        495       461       495 U=    15.26 T=   72.8 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  54. x2= 113. y1=  1.23 y2= -2.63 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      495     461      495    34   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998657 cc2=  .868468 lx=  6.20530 if=  55 il= 113 5/14/2020  n=  58 now=     526 end=        495       461       495 U=    15.14 T=   73.1 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  55. x2= 113. y1=  1.20 y2= -2.63 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998661 cc2=  .868468 lx=  6.20330 if=  55 il= 113 5/14/2020  n=  58 now=     526 end=        495       461       495 U=    15.14 T=   73.1 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  55. x2= 113. y1=  1.20 y2= -2.63 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      495     461      495    34   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998701 cc2=  .867394 lx=  6.20530 if=  56 il= 113 5/14/2020  n=  57 now=     526 end=        495       461       495 U=    14.94 T=   73.7 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  56. x2= 113. y1=  1.18 y2= -2.63 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998716 cc2=  .867394 lx=  6.20130 if=  56 il= 113 5/14/2020  n=  57 now=     526 end=        495       461       495 U=    14.94 T=   73.7 p1=  -5.9 p2=   106.3 ed=   108 5/9/2020    x1=  56. x2= 113. y1=  1.18 y2= -2.63 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      495     461      495    34   108 5/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998691 cc2=  .866237 lx=  6.19530 if=  57 il= 113 5/14/2020  n=  56 now=     526 end=        490       461       495 U=    14.46 T=   72.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  57. x2= 113. y1=  1.09 y2= -2.78 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998713 cc2=  .866237 lx=  6.19930 if=  57 il= 113 5/14/2020  n=  56 now=     526 end=        490       461       495 U=    14.46 T=   72.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  57. x2= 113. y1=  1.09 y2= -2.78 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      490     461      495    34   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998750 cc2=  .865120 lx=  6.19530 if=  58 il= 113 5/14/2020  n=  55 now=     526 end=        490       461       495 U=    14.25 T=   73.4 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  58. x2= 113. y1=  1.08 y2= -2.78 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998759 cc2=  .865120 lx=  6.19830 if=  58 il= 113 5/14/2020  n=  55 now=     526 end=        490       461       495 U=    14.25 T=   73.4 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  58. x2= 113. y1=  1.08 y2= -2.78 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      490     461      495    34   106 5/7/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998737 cc2=  .863897 lx=  6.19530 if=  59 il= 113 5/14/2020  n=  54 now=     526 end=        490       461       495 U=    14.13 T=   73.7 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  59. x2= 113. y1=  1.04 y2= -2.78 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998740 cc2=  .863897 lx=  6.19730 if=  59 il= 113 5/14/2020  n=  54 now=     526 end=        490       461       495 U=    14.13 T=   73.7 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  59. x2= 113. y1=  1.04 y2= -2.78 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      490     461      495    34   107 5/8/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998693 cc2=  .862611 lx=  6.19530 if=  60 il= 113 5/14/2020  n=  53 now=     526 end=        490       461       495 U=    13.96 T=   74.2 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  60. x2= 113. y1=  1.02 y2= -2.78 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998694 cc2=  .862611 lx=  6.19630 if=  60 il= 113 5/14/2020  n=  53 now=     526 end=        490       461       495 U=    13.96 T=   74.2 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  60. x2= 113. y1=  1.02 y2= -2.78 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      490     461      495    34   107 5/8/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998620 cc2=  .861260 lx=  6.19530 if=  61 il= 113 5/14/2020  n=  52 now=     526 end=        490       461       495 U=    13.93 T=   74.2 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  61. x2= 113. y1=   .95 y2= -2.78 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998620 cc2=  .861260 lx=  6.19530 if=  61 il= 113 5/14/2020  n=  52 now=     526 end=        490       461       495 U=    13.93 T=   74.2 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  61. x2= 113. y1=   .95 y2= -2.78 BEST
GP: Deaths    Italy_Puglia 5/14/2020       113     526      490     461      495    34   107 5/8/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .998540 cc2=  .859865 lx=  6.19530 if=  62 il= 113 5/14/2020  n=  51 now=     526 end=        490       461       495 U=    13.93 T=   74.3 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  62. x2= 113. y1=   .88 y2= -2.78 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998540 cc2=  .859865 lx=  6.19530 if=  62 il= 113 5/14/2020  n=  51 now=     526 end=        490       461       495 U=    13.93 T=   74.3 p1=  -6.8 p2=   107.3 ed=   107 5/8/2020    x1=  62. x2= 113. y1=   .88 y2= -2.78 BEST
