TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       35306.00000       10.47181
TAB:  Portugal Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Portugal 6/3/2020        133    1492     1568    1447     1626    12   130 5/31/2020 
AAA2     1 Portugal Deaths    cc1=  .996268 cc2=  .875000 lx=  7.36787 if=  66 il= 133 6/3/2020   n=  67 now=    1492 end=       1584      1447      1626 U=    19.61 T=   85.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  66. x2= 133. y1=  1.02 y2= -2.40     
GP: Deaths    Portugal 6/3/2020        133    1492     1584    1447     1626    12   132 6/2/2020  
AAA2     1 Portugal Deaths    cc1=  .996292 cc2=  .874123 lx=  7.36787 if=  67 il= 133 6/3/2020   n=  66 now=    1492 end=       1584      1447      1626 U=    19.69 T=   85.7 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  67. x2= 133. y1=   .95 y2= -2.40     
GP: Deaths    Portugal 6/3/2020        133    1492     1584    1447     1626    12   132 6/2/2020  
AAA2     1 Portugal Deaths    cc1=  .996300 cc2=  .873208 lx=  7.36787 if=  68 il= 133 6/3/2020   n=  65 now=    1492 end=       1584      1447      1626 U=    19.77 T=   85.5 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  68. x2= 133. y1=   .89 y2= -2.40     
GP: Deaths    Portugal 6/3/2020        133    1492     1584    1447     1626    12   132 6/2/2020  
AAA1     1 Portugal Deaths    cc1=  .996290 cc2=  .872256 lx=  7.37787 if=  69 il= 133 6/3/2020   n=  64 now=    1492 end=       1600      1447      1626 U=    20.44 T=   86.1 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  69. x2= 133. y1=   .83 y2= -2.30 BEST
AAA2     1 Portugal Deaths    cc1=  .996309 cc2=  .872256 lx=  7.37287 if=  69 il= 133 6/3/2020   n=  64 now=    1492 end=       1600      1447      1626 U=    20.44 T=   86.1 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  69. x2= 133. y1=   .83 y2= -2.30 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1600    1447     1626    12   134 6/4/2020  
AAA1     1 Portugal Deaths    cc1=  .996325 cc2=  .871325 lx=  7.37787 if=  70 il= 133 6/3/2020   n=  63 now=    1492 end=       1600      1447      1626 U=    20.59 T=   85.7 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  70. x2= 133. y1=   .76 y2= -2.30 BEST
AAA2     1 Portugal Deaths    cc1=  .996328 cc2=  .871325 lx=  7.37587 if=  70 il= 133 6/3/2020   n=  63 now=    1492 end=       1600      1447      1626 U=    20.59 T=   85.7 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  70. x2= 133. y1=   .76 y2= -2.30 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1600    1447     1626    12   134 6/4/2020  
AAA1     1 Portugal Deaths    cc1=  .996319 cc2=  .870331 lx=  7.37787 if=  71 il= 133 6/3/2020   n=  62 now=    1492 end=       1600      1447      1626 U=    20.62 T=   85.7 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  71. x2= 133. y1=   .71 y2= -2.30 BEST
AAA2     1 Portugal Deaths    cc1=  .996320 cc2=  .870331 lx=  7.37887 if=  71 il= 133 6/3/2020   n=  62 now=    1492 end=       1600      1447      1626 U=    20.62 T=   85.7 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  71. x2= 133. y1=   .71 y2= -2.30 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1600    1447     1626    12   134 6/4/2020  
AAA1     1 Portugal Deaths    cc1=  .996317 cc2=  .869317 lx=  7.37787 if=  72 il= 133 6/3/2020   n=  61 now=    1492 end=       1600      1447      1626 U=    20.86 T=   85.1 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  72. x2= 133. y1=   .63 y2= -2.30 BEST
AAA2     1 Portugal Deaths    cc1=  .996331 cc2=  .869317 lx=  7.38187 if=  72 il= 133 6/3/2020   n=  61 now=    1492 end=       1600      1447      1626 U=    20.86 T=   85.1 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  72. x2= 133. y1=   .63 y2= -2.30 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1600    1447     1626    12   134 6/4/2020  
AAA1     1 Portugal Deaths    cc1=  .996262 cc2=  .868225 lx=  7.38787 if=  73 il= 133 6/3/2020   n=  60 now=    1492 end=       1616      1447      1626 U=    21.49 T=   85.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  73. x2= 133. y1=   .59 y2= -2.20 BEST
AAA2     1 Portugal Deaths    cc1=  .996268 cc2=  .868225 lx=  7.38487 if=  73 il= 133 6/3/2020   n=  60 now=    1492 end=       1616      1447      1626 U=    21.49 T=   85.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  73. x2= 133. y1=   .59 y2= -2.20 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1616    1447     1626    12   136 6/6/2020  
AAA1     1 Portugal Deaths    cc1=  .996239 cc2=  .867140 lx=  7.38787 if=  74 il= 133 6/3/2020   n=  59 now=    1492 end=       1616      1447      1626 U=    21.59 T=   85.5 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  74. x2= 133. y1=   .53 y2= -2.20 BEST
AAA2     1 Portugal Deaths    cc1=  .996239 cc2=  .867140 lx=  7.38787 if=  74 il= 133 6/3/2020   n=  59 now=    1492 end=       1616      1447      1626 U=    21.59 T=   85.5 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  74. x2= 133. y1=   .53 y2= -2.20 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1616    1447     1626    12   136 6/6/2020  
AAA1     1 Portugal Deaths    cc1=  .996192 cc2=  .866003 lx=  7.38787 if=  75 il= 133 6/3/2020   n=  58 now=    1492 end=       1616      1447      1626 U=    21.47 T=   85.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  75. x2= 133. y1=   .50 y2= -2.20 BEST
AAA2     1 Portugal Deaths    cc1=  .996200 cc2=  .866003 lx=  7.39187 if=  75 il= 133 6/3/2020   n=  58 now=    1492 end=       1616      1447      1626 U=    21.47 T=   85.7 p1=   8.3 p2=    92.3 ed=   136 6/6/2020    x1=  75. x2= 133. y1=   .50 y2= -2.20 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1616    1447     1626    12   136 6/6/2020  
AAA1     1 Portugal Deaths    cc1=  .996253 cc2=  .864947 lx=  7.39787 if=  76 il= 133 6/3/2020   n=  57 now=    1492 end=       1632      1447      1626 U=    22.30 T=   85.8 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  76. x2= 133. y1=   .44 y2= -2.12 BEST
AAA2     1 Portugal Deaths    cc1=  .996255 cc2=  .864947 lx=  7.39587 if=  76 il= 133 6/3/2020   n=  57 now=    1492 end=       1632      1447      1626 U=    22.30 T=   85.8 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  76. x2= 133. y1=   .44 y2= -2.12 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1632    1447     1626    12   138 6/8/2020  
AAA1     1 Portugal Deaths    cc1=  .996282 cc2=  .863829 lx=  7.39787 if=  77 il= 133 6/3/2020   n=  56 now=    1492 end=       1632      1447      1626 U=    22.47 T=   85.5 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  77. x2= 133. y1=   .38 y2= -2.12 BEST
AAA2     1 Portugal Deaths    cc1=  .996287 cc2=  .863829 lx=  7.40087 if=  77 il= 133 6/3/2020   n=  56 now=    1492 end=       1632      1447      1626 U=    22.47 T=   85.5 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  77. x2= 133. y1=   .38 y2= -2.12 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1632    1447     1626    12   138 6/8/2020  
AAA1     1 Portugal Deaths    cc1=  .996284 cc2=  .862653 lx=  7.40787 if=  78 il= 133 6/3/2020   n=  55 now=    1492 end=       1648      1447      1626 U=    23.23 T=   85.7 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  78. x2= 133. y1=   .33 y2= -2.04 BEST
AAA2     1 Portugal Deaths    cc1=  .996287 cc2=  .862653 lx=  7.40487 if=  78 il= 133 6/3/2020   n=  55 now=    1492 end=       1648      1447      1626 U=    23.23 T=   85.7 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  78. x2= 133. y1=   .33 y2= -2.04 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1648    1447     1626    12   140 6/10/2020 
AAA1     1 Portugal Deaths    cc1=  .996299 cc2=  .861459 lx=  7.40787 if=  79 il= 133 6/3/2020   n=  54 now=    1492 end=       1648      1447      1626 U=    23.25 T=   85.7 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  79. x2= 133. y1=   .29 y2= -2.04 BEST
AAA2     1 Portugal Deaths    cc1=  .996302 cc2=  .861459 lx=  7.41087 if=  79 il= 133 6/3/2020   n=  54 now=    1492 end=       1648      1447      1626 U=    23.25 T=   85.7 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1=  79. x2= 133. y1=   .29 y2= -2.04 BEST
GP: Deaths    Portugal 6/3/2020        133    1492     1648    1447     1626    12   140 6/10/2020 
AAA2     1 Portugal Deaths    cc1=  .996367 cc2=  .860284 lx=  7.41787 if=  80 il= 133 6/3/2020   n=  53 now=    1492 end=       1665      1447      1626 U=    24.13 T=   85.7 p1=  11.6 p2=    89.6 ed=   142 6/12/2020   x1=  80. x2= 133. y1=   .24 y2= -1.96     
GP: Deaths    Portugal 6/3/2020        133    1492     1665    1447     1626    12   142 6/12/2020 
AAA2     1 Portugal Deaths    cc1=  .996405 cc2=  .859044 lx=  7.42787 if=  81 il= 133 6/3/2020   n=  52 now=    1492 end=       1682      1447      1626 U=    25.00 T=   85.7 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  81. x2= 133. y1=   .19 y2= -1.89     
GP: Deaths    Portugal 6/3/2020        133    1492     1682    1447     1626    12   144 6/14/2020 
AAA2     1 Portugal Deaths    cc1=  .996440 cc2=  .857765 lx=  7.42787 if=  82 il= 133 6/3/2020   n=  51 now=    1492 end=       1682      1447      1626 U=    25.14 T=   85.4 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  82. x2= 133. y1=   .14 y2= -1.89     
GP: Deaths    Portugal 6/3/2020        133    1492     1682    1447     1626    12   144 6/14/2020 
AAA2     1 Portugal Deaths    cc1=  .996475 cc2=  .856447 lx=  7.43787 if=  83 il= 133 6/3/2020   n=  50 now=    1492 end=       1699      1447      1626 U=    26.02 T=   85.4 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  83. x2= 133. y1=   .09 y2= -1.83     
GP: Deaths    Portugal 6/3/2020        133    1492     1699    1447     1626    12   146 6/16/2020 
AAA2     1 Portugal Deaths    cc1=  .996500 cc2=  .855079 lx=  7.44787 if=  84 il= 133 6/3/2020   n=  49 now=    1492 end=       1716      1447      1626 U=    26.93 T=   85.4 p1=  15.0 p2=    86.9 ed=   148 6/18/2020   x1=  84. x2= 133. y1=   .05 y2= -1.77     
GP: Deaths    Portugal 6/3/2020        133    1492     1716    1447     1626    12   148 6/18/2020 
AAA2     1 Portugal Deaths    cc1=  .996514 cc2=  .853657 lx=  7.44787 if=  85 il= 133 6/3/2020   n=  48 now=    1492 end=       1716      1447      1626 U=    27.09 T=   85.1 p1=  15.0 p2=    86.9 ed=   149 6/19/2020   x1=  85. x2= 133. y1=   .00 y2= -1.77     
GP: Deaths    Portugal 6/3/2020        133    1492     1716    1447     1626    12   149 6/19/2020 
AAA2     1 Portugal Deaths    cc1=  .996533 cc2=  .852196 lx=  7.45787 if=  86 il= 133 6/3/2020   n=  47 now=    1492 end=       1733      1447      1626 U=    27.96 T=   85.2 p1=  16.2 p2=    86.1 ed=   151 6/21/2020   x1=  86. x2= 133. y1=  -.03 y2= -1.71     
GP: Deaths    Portugal 6/3/2020        133    1492     1733    1447     1626    12   151 6/21/2020 
AAA2     1 Portugal Deaths    cc1=  .996569 cc2=  .850705 lx=  7.46787 if=  87 il= 133 6/3/2020   n=  46 now=    1492 end=       1750      1447      1626 U=    28.92 T=   85.1 p1=  17.3 p2=    85.3 ed=   153 6/23/2020   x1=  87. x2= 133. y1=  -.07 y2= -1.66     
GP: Deaths    Portugal 6/3/2020        133    1492     1750    1447     1626    12   153 6/23/2020 
AAA2     1 Portugal Deaths    cc1=  .996598 cc2=  .849156 lx=  7.47787 if=  88 il= 133 6/3/2020   n=  45 now=    1492 end=       1768      1447      1626 U=    29.83 T=   85.1 p1=  18.5 p2=    84.4 ed=   155 6/25/2020   x1=  88. x2= 133. y1=  -.10 y2= -1.61     
GP: Deaths    Portugal 6/3/2020        133    1492     1768    1447     1626    12   155 6/25/2020 
AAA2     1 Portugal Deaths    cc1=  .996654 cc2=  .847583 lx=  7.49787 if=  89 il= 133 6/3/2020   n=  44 now=    1492 end=       1804      1447      1626 U=    31.35 T=   85.6 p1=  20.9 p2=    82.7 ed=   159 6/29/2020   x1=  89. x2= 133. y1=  -.11 y2= -1.51     
GP: Deaths    Portugal 6/3/2020        133    1492     1804    1447     1626    12   159 6/29/2020 
AAA2     1 Portugal Deaths    cc1=  .996844 cc2=  .846089 lx=  7.51787 if=  90 il= 133 6/3/2020   n=  43 now=    1492 end=       1840      1447      1626 U=    33.11 T=   85.8 p1=  23.3 p2=    81.1 ed=   163 7/3/2020    x1=  90. x2= 133. y1=  -.13 y2= -1.42     
GP: Deaths    Portugal 6/3/2020        133    1492     1840    1447     1626    12   163 7/3/2020  
AAA2     1 Portugal Deaths    cc1=  .997112 cc2=  .844614 lx=  7.53787 if=  91 il= 133 6/3/2020   n=  42 now=    1492 end=       1877      1447      1626 U=    34.77 T=   86.2 p1=  25.8 p2=    79.5 ed=   168 7/8/2020    x1=  91. x2= 133. y1=  -.14 y2= -1.34     
GP: Deaths    Portugal 6/3/2020        133    1492     1877    1447     1626    12   168 7/8/2020  
AAA2     1 Portugal Deaths    cc1=  .997590 cc2=  .843287 lx=  7.57787 if=  92 il= 133 6/3/2020   n=  41 now=    1492 end=       1954      1447      1626 U=    38.64 T=   86.6 p1=  31.0 p2=    76.4 ed=   177 7/17/2020   x1=  92. x2= 133. y1=  -.14 y2= -1.20     
GP: Deaths    Portugal 6/3/2020        133    1492     1954    1447     1626    12   177 7/17/2020 
AAA2     1 Portugal Deaths    cc1=  .997980 cc2=  .841806 lx=  7.61787 if=  93 il= 133 6/3/2020   n=  40 now=    1492 end=       2034      1447      1626 U=    42.77 T=   86.9 p1=  36.3 p2=    73.4 ed=   187 7/27/2020   x1=  93. x2= 133. y1=  -.14 y2= -1.08     
GP: Deaths    Portugal 6/3/2020        133    1492     2034    1447     1626    12   187 7/27/2020 
AAA2     1 Portugal Deaths    cc1=  .998220 cc2=  .840107 lx=  7.65787 if=  94 il= 133 6/3/2020   n=  39 now=    1492 end=       2117      1447      1626 U=    46.66 T=   87.9 p1=  41.9 p2=    70.5 ed=   198 8/7/2020    x1=  94. x2= 133. y1=  -.13 y2=  -.97     
GP: Deaths    Portugal 6/3/2020        133    1492     2117    1447     1626    12   198 8/7/2020  
AAA2     1 Portugal Deaths    cc1=  .998441 cc2=  .838313 lx=  7.70787 if=  95 il= 133 6/3/2020   n=  38 now=    1492 end=       2225      1447      1626 U=    51.38 T=   89.7 p1=  49.1 p2=    67.1 ed=   210 8/19/2020   x1=  95. x2= 133. y1=  -.10 y2=  -.84     
GP: Deaths    Portugal 6/3/2020        133    1492     2225    1447     1626    12   210 8/19/2020 
AAA2     1 Portugal Deaths    cc1=  .998686 cc2=  .836465 lx=  7.77787 if=  96 il= 133 6/3/2020   n=  37 now=    1492 end=       2387      1447      1626 U=    58.25 T=   92.7 p1=  60.0 p2=    62.5 ed=   230 9/8/2020    x1=  96. x2= 133. y1=  -.06 y2=  -.69     
GP: Deaths    Portugal 6/3/2020        133    1492     2387    1447     1626    12   230 9/8/2020  
AAA2     1 Portugal Deaths    cc1=  .998869 cc2=  .834470 lx=  7.85787 if=  97 il= 133 6/3/2020   n=  36 now=    1492 end=       2586      1447      1626 U=    65.79 T=   97.2 p1=  73.3 p2=    57.7 ed=   252 9/30/2020   x1=  97. x2= 133. y1=   .00 y2=  -.54     
GP: Deaths    Portugal 6/3/2020        133    1492     2586    1447     1626    12   252 9/30/2020 
AAA2     1 Portugal Deaths    cc1=  .999087 cc2=  .832420 lx=  7.97787 if=  98 il= 133 6/3/2020   n=  35 now=    1492 end=       2915      1447      1626 U=    77.98 T=  105.3 p1=  95.4 p2=    51.2 ed=   289 11/6/2020   x1=  98. x2= 133. y1=   .09 y2=  -.36     
GP: Deaths    Portugal 6/3/2020        133    1492     2915    1447     1626    12   289 11/6/2020 
AAA2     1 Portugal Deaths    cc1=  .999166 cc2=  .830135 lx=  8.08787 if=  99 il= 133 6/3/2020   n=  34 now=    1492 end=       3254      1447      1626 U=    88.34 T=  114.5 p1= 118.1 p2=    45.9 ed=   322 12/9/2020   x1=  99. x2= 133. y1=   .17 y2=  -.21     
GP: Deaths    Portugal 6/3/2020        133    1492     3254    1447     1626    12   322 12/9/2020 
AAA2     1 Portugal Deaths    cc1=  .999293 cc2=  .827794 lx=  8.26787 if= 100 il= 133 6/3/2020   n=  33 now=    1492 end=       3896      1447      1626 U=   105.82 T=  132.0 p1= 161.1 p2=    38.3 ed=   381 2/6/2021    x1= 100. x2= 133. y1=   .30 y2=  -.01     
GP: Deaths    Portugal 6/3/2020        133    1492     3896    1447     1626    12   381 2/6/2021  
AAA2     1 Portugal Deaths    cc1=  .999415 cc2=  .825337 lx=  8.55787 if= 101 il= 133 6/3/2020   n=  32 now=    1492 end=       5207      1447      1626 U=   133.54 T=  166.0 p1= 249.0 p2=    28.7 ed=   481 5/17/2021   x1= 101. x2= 133. y1=   .49 y2=   .25     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   481 5/17/2021 
AAA2     1 Portugal Deaths    cc1=  .999581 cc2=  .822804 lx=  9.19787 if= 102 il= 133 6/3/2020   n=  31 now=    1492 end=       9876      1447      1626 U=   196.95 T=  261.5 p1= 561.9 p2=    15.1 ed=   726 1/17/2022   x1= 102. x2= 133. y1=   .81 y2=   .65     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   726 1/17/2022 
AAA2     1 Portugal Deaths    cc1=  .999629 cc2=  .820024 lx=  9.30787 if= 103 il= 133 6/3/2020   n=  30 now=    1492 end=      11024      1447      1626 U=   212.18 T=  283.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 103. x2= 133. y1=   .85 y2=   .71     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999591 cc2=  .817017 lx=  9.30787 if= 104 il= 133 6/3/2020   n=  29 now=    1492 end=      11024      1447      1626 U=   211.71 T=  283.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 104. x2= 133. y1=   .85 y2=   .71     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999550 cc2=  .813854 lx=  9.30787 if= 105 il= 133 6/3/2020   n=  28 now=    1492 end=      11024      1447      1626 U=   213.73 T=  284.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 105. x2= 133. y1=   .84 y2=   .71     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999507 cc2=  .810525 lx=  9.30787 if= 106 il= 133 6/3/2020   n=  27 now=    1492 end=      11024      1447      1626 U=   216.55 T=  286.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 106. x2= 133. y1=   .83 y2=   .71     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999541 cc2=  .807091 lx=  9.30787 if= 107 il= 133 6/3/2020   n=  26 now=    1492 end=      11024      1447      1626 U=   214.61 T=  285.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 107. x2= 133. y1=   .83 y2=   .71     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999527 cc2=  .803411 lx=  9.24787 if= 108 il= 133 6/3/2020   n=  25 now=    1492 end=      10382      1447      1626 U=   208.67 T=  274.6 p1= 595.8 p2=    14.4 ed=   999 undefine    x1= 108. x2= 133. y1=   .80 y2=   .68     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   999 undefine  
AAA2     1 Portugal Deaths    cc1=  .999536 cc2=  .799536 lx=  8.74787 if= 109 il= 133 6/3/2020   n=  24 now=    1492 end=       6297      1447      1626 U=   157.03 T=  193.6 p1= 322.1 p2=    23.7 ed=   564 8/8/2021    x1= 109. x2= 133. y1=   .54 y2=   .39     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   564 8/8/2021  
AAA2     1 Portugal Deaths    cc1=  .999503 cc2=  .795379 lx=  8.52787 if= 110 il= 133 6/3/2020   n=  23 now=    1492 end=       5053      1447      1626 U=   133.59 T=  162.9 p1= 238.7 p2=    29.5 ed=   478 5/14/2021   x1= 110. x2= 133. y1=   .40 y2=   .22     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   478 5/14/2021 
AAA2     1 Portugal Deaths    cc1=  .999436 cc2=  .790921 lx=  8.52787 if= 111 il= 133 6/3/2020   n=  22 now=    1492 end=       5053      1447      1626 U=   136.63 T=  163.6 p1= 238.7 p2=    29.5 ed=   486 5/22/2021   x1= 111. x2= 133. y1=   .38 y2=   .22     
GP: Deaths    Portugal 6/3/2020        133    1492    -        1447     1626    12   486 5/22/2021 
AAA2     1 Portugal Deaths    cc1=  .999534 cc2=  .786334 lx=  8.15787 if= 112 il= 133 6/3/2020   n=  21 now=    1492 end=       3490      1447      1626 U=    98.94 T=  120.4 p1= 133.9 p2=    42.8 ed=   353 1/9/2021    x1= 112. x2= 133. y1=   .09 y2=  -.13     
