TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9059.00000        9.11151
TAB:  US_New_Jersey_Ocean Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998623 cc2=  .846124 lx=  6.90823 if=  77 il= 119 5/20/2020  n=  42 now=     787 end=       1000       656       770 U=    24.82 T=   97.6 p1=  27.1 p2=    78.7 ed=   156 6/26/2020   x1=  77. x2= 119. y1=   .83 y2=  -.86     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787     1000     656      770     9   156 6/26/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998569 cc2=  .844266 lx=  6.88823 if=  78 il= 119 5/20/2020  n=  41 now=     787 end=        980       656       770 U=    24.74 T=   96.5 p1=  24.5 p2=    80.3 ed=   154 6/24/2020   x1=  78. x2= 119. y1=   .75 y2=  -.91     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      980     656      770     9   154 6/24/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998737 cc2=  .840623 lx=  6.85823 if=  80 il= 119 5/20/2020  n=  39 now=     787 end=        951       656       770 U=    23.36 T=   95.9 p1=  20.8 p2=    82.8 ed=   151 6/21/2020   x1=  80. x2= 119. y1=   .68 y2=  -.99     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      951     656      770     9   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998803 cc2=  .838675 lx=  6.83823 if=  81 il= 119 5/20/2020  n=  38 now=     787 end=        932       656       770 U=    22.46 T=   95.5 p1=  18.4 p2=    84.4 ed=   148 6/18/2020   x1=  81. x2= 119. y1=   .65 y2= -1.04     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      932     656      770     9   148 6/18/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998807 cc2=  .836585 lx=  6.82823 if=  82 il= 119 5/20/2020  n=  37 now=     787 end=        923       656       770 U=    21.72 T=   95.7 p1=  17.3 p2=    85.3 ed=   146 6/16/2020   x1=  82. x2= 119. y1=   .63 y2= -1.07     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      923     656      770     9   146 6/16/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998721 cc2=  .834322 lx=  6.81823 if=  83 il= 119 5/20/2020  n=  36 now=     787 end=        914       656       770 U=    21.20 T=   95.6 p1=  16.1 p2=    86.1 ed=   145 6/15/2020   x1=  83. x2= 119. y1=   .60 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      914     656      770     9   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998611 cc2=  .831945 lx=  6.81823 if=  84 il= 119 5/20/2020  n=  35 now=     787 end=        914       656       770 U=    21.38 T=   95.4 p1=  16.1 p2=    86.1 ed=   145 6/15/2020   x1=  84. x2= 119. y1=   .53 y2= -1.10     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      914     656      770     9   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998502 cc2=  .829471 lx=  6.80823 if=  85 il= 119 5/20/2020  n=  34 now=     787 end=        905       656       770 U=    21.31 T=   94.9 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1=  85. x2= 119. y1=   .46 y2= -1.13     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      905     656      770     9   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998465 cc2=  .826967 lx=  6.79823 if=  86 il= 119 5/20/2020  n=  33 now=     787 end=        896       656       770 U=    21.06 T=   94.5 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1=  86. x2= 119. y1=   .40 y2= -1.16     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      896     656      770     9   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998518 cc2=  .824440 lx=  6.78823 if=  87 il= 119 5/20/2020  n=  32 now=     787 end=        887       656       770 U=    20.57 T=   94.4 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1=  87. x2= 119. y1=   .36 y2= -1.20     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      887     656      770     9   142 6/12/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998564 cc2=  .821787 lx=  6.76823 if=  88 il= 119 5/20/2020  n=  31 now=     787 end=        869       656       770 U=    19.45 T=   94.4 p1=  10.4 p2=    90.6 ed=   140 6/10/2020   x1=  88. x2= 119. y1=   .33 y2= -1.27     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      869     656      770     9   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998466 cc2=  .818861 lx=  6.75823 if=  89 il= 119 5/20/2020  n=  30 now=     787 end=        861       656       770 U=    18.68 T=   94.7 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1=  89. x2= 119. y1=   .30 y2= -1.30     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      861     656      770     9   138 6/8/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998313 cc2=  .815739 lx=  6.76823 if=  90 il= 119 5/20/2020  n=  29 now=     787 end=        869       656       770 U=    18.39 T=   95.7 p1=  10.4 p2=    90.6 ed=   139 6/9/2020    x1=  90. x2= 119. y1=   .31 y2= -1.27     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      869     656      770     9   139 6/9/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998633 cc2=  .812937 lx=  6.80823 if=  91 il= 119 5/20/2020  n=  28 now=     787 end=        905       656       770 U=    21.16 T=   95.0 p1=  15.0 p2=    87.0 ed=   144 6/14/2020   x1=  91. x2= 119. y1=   .19 y2= -1.13     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      905     656      770     9   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998538 cc2=  .809556 lx=  6.79823 if=  92 il= 119 5/20/2020  n=  27 now=     787 end=        896       656       770 U=    20.81 T=   94.8 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1=  92. x2= 119. y1=   .13 y2= -1.16     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      896     656      770     9   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998476 cc2=  .806026 lx=  6.77823 if=  93 il= 119 5/20/2020  n=  26 now=     787 end=        878       656       770 U=    20.01 T=   94.4 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1=  93. x2= 119. y1=   .07 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      878     656      770     9   141 6/11/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998441 cc2=  .802325 lx=  6.75823 if=  94 il= 119 5/20/2020  n=  25 now=     787 end=        861       656       770 U=    19.22 T=   94.0 p1=   9.4 p2=    91.4 ed=   139 6/9/2020    x1=  94. x2= 119. y1=   .00 y2= -1.30     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      861     656      770     9   139 6/9/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998484 cc2=  .798484 lx=  6.74823 if=  95 il= 119 5/20/2020  n=  24 now=     787 end=        852       656       770 U=    18.29 T=   94.5 p1=   8.3 p2=    92.4 ed=   137 6/7/2020    x1=  95. x2= 119. y1=  -.03 y2= -1.34     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      852     656      770     9   137 6/7/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998306 cc2=  .794182 lx=  6.73823 if=  96 il= 119 5/20/2020  n=  23 now=     787 end=        844       656       770 U=    17.49 T=   94.9 p1=   7.2 p2=    93.2 ed=   136 6/6/2020    x1=  96. x2= 119. y1=  -.06 y2= -1.38     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      844     656      770     9   136 6/6/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998139 cc2=  .789625 lx=  6.74823 if=  97 il= 119 5/20/2020  n=  22 now=     787 end=        852       656       770 U=    17.62 T=   95.4 p1=   8.3 p2=    92.4 ed=   136 6/6/2020    x1=  97. x2= 119. y1=  -.09 y2= -1.34     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      852     656      770     9   136 6/6/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998345 cc2=  .785145 lx=  6.79823 if=  98 il= 119 5/20/2020  n=  21 now=     787 end=        896       656       770 U=    19.98 T=   95.7 p1=  13.9 p2=    87.8 ed=   142 6/12/2020   x1=  98. x2= 119. y1=  -.11 y2= -1.16     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      896     656      770     9   142 6/12/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998471 cc2=  .780253 lx=  6.86823 if=  99 il= 119 5/20/2020  n=  20 now=     787 end=        961       656       770 U=    23.83 T=   96.1 p1=  22.1 p2=    81.9 ed=   152 6/22/2020   x1=  99. x2= 119. y1=  -.12 y2=  -.96     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      961     656      770     9   152 6/22/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998230 cc2=  .774623 lx=  6.85823 if= 100 il= 119 5/20/2020  n=  19 now=     787 end=        951       656       770 U=    24.12 T=   95.2 p1=  20.8 p2=    82.8 ed=   152 6/22/2020   x1= 100. x2= 119. y1=  -.20 y2=  -.99     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      951     656      770     9   152 6/22/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998362 cc2=  .768946 lx=  6.80823 if= 101 il= 119 5/20/2020  n=  18 now=     787 end=        905       656       770 U=    21.17 T=   95.0 p1=  15.0 p2=    87.0 ed=   144 6/14/2020   x1= 101. x2= 119. y1=  -.28 y2= -1.13     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      905     656      770     9   144 6/14/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998146 cc2=  .762444 lx=  6.77823 if= 102 il= 119 5/20/2020  n=  17 now=     787 end=        878       656       770 U=    19.73 T=   94.7 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1= 102. x2= 119. y1=  -.37 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      878     656      770     9   141 6/11/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997892 cc2=  .755356 lx=  6.75823 if= 103 il= 119 5/20/2020  n=  16 now=     787 end=        861       656       770 U=    18.19 T=   95.3 p1=   9.4 p2=    91.4 ed=   138 6/8/2020    x1= 103. x2= 119. y1=  -.42 y2= -1.30     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      861     656      770     9   138 6/8/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997598 cc2=  .747598 lx=  6.79823 if= 104 il= 119 5/20/2020  n=  15 now=     787 end=        896       656       770 U=    20.55 T=   95.1 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1= 104. x2= 119. y1=  -.43 y2= -1.16     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      896     656      770     9   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .997093 cc2=  .738894 lx=  6.78823 if= 105 il= 119 5/20/2020  n=  14 now=     787 end=        887       656       770 U=    20.00 T=   95.1 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1= 105. x2= 119. y1=  -.50 y2= -1.20     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      887     656      770     9   142 6/12/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .996428 cc2=  .729167 lx=  6.77823 if= 106 il= 119 5/20/2020  n=  13 now=     787 end=        878       656       770 U=    19.77 T=   94.7 p1=  11.6 p2=    89.6 ed=   141 6/11/2020   x1= 106. x2= 119. y1=  -.57 y2= -1.23     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      878     656      770     9   141 6/11/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995806 cc2=  .718456 lx=  6.71823 if= 107 il= 119 5/20/2020  n=  12 now=     787 end=        827       656       770 U=    16.90 T=   94.3 p1=   5.1 p2=    95.2 ed=   134 6/4/2020    x1= 107. x2= 119. y1=  -.75 y2= -1.46     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      827     656      770     9   134 6/4/2020  
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .996002 cc2=  .707327 lx=  6.64823 if= 108 il= 119 5/20/2020  n=  11 now=     787 end=        771       656       770 U=    12.51 T=   96.2 p1=  -2.0 p2=   102.1 ed=   125 5/26/2020   x1= 108. x2= 119. y1=  -.94 y2= -1.82 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .996003 cc2=  .707327 lx=  6.65123 if= 108 il= 119 5/20/2020  n=  11 now=     787 end=        771       656       770 U=    12.51 T=   96.2 p1=  -2.0 p2=   102.1 ed=   125 5/26/2020   x1= 108. x2= 119. y1=  -.94 y2= -1.82 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      771     656      770     9   125 5/26/2020 
AAA1     1 US_New_Jersey_Ocean Deaths    cc1=  .995021 cc2=  .693510 lx=  6.62823 if= 109 il= 119 5/20/2020  n=  10 now=     787 end=        756       656       770 U=    11.59 T=   96.4 p1=  -3.9 p2=   104.1 ed=   123 5/24/2020   x1= 109. x2= 119. y1= -1.09 y2= -1.95 BEST
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .995022 cc2=  .693510 lx=  6.62923 if= 109 il= 119 5/20/2020  n=  10 now=     787 end=        756       656       770 U=    11.59 T=   96.4 p1=  -3.9 p2=   104.1 ed=   123 5/24/2020   x1= 109. x2= 119. y1= -1.09 y2= -1.95 BEST
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      756     656      770     9   123 5/24/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .994979 cc2=  .678751 lx=  6.59823 if= 110 il= 119 5/20/2020  n=   9 now=     787 end=        733       656       770 U=     9.34 T=   98.6 p1=  -6.9 p2=   107.4 ed=   120 5/21/2020   x1= 110. x2= 119. y1= -1.22 y2= -2.19     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      733     656      770     9   120 5/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993187 cc2=  .659854 lx=  6.58823 if= 111 il= 119 5/20/2020  n=   8 now=     787 end=        726       656       770 U=     8.67 T=   99.2 p1=  -7.8 p2=   108.4 ed=   119 5/20/2020   x1= 111. x2= 119. y1= -1.36 y2= -2.28     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787      726     656      770     9   119 5/20/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .994575 cc2=  .616611 lx=  7.28823 if= 113 il= 119 5/20/2020  n=   6 now=     787 end=       1462       656       770 U=    52.25 T=  107.5 p1=  85.8 p2=    53.8 ed=   230 9/8/2020    x1= 113. x2= 119. y1=  -.11 y2=  -.22     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787     1462     656      770     9   230 9/8/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .994549 cc2=  .586300 lx=  8.66823 if= 114 il= 119 5/20/2020  n=   5 now=     787 end=       5815       656       770 U=   152.56 T=  238.0 p1= 638.9 p2=    13.5 ed=   598 9/11/2021   x1= 114. x2= 119. y1=   .81 y2=   .78     
GP: Deaths    US_New_Jersey_Ocean 5/20/2020       119     787    -         656      770     9   598 9/11/2021 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .994050 cc2=  .867050 lx=  6.65823 if=  59 il= 120 5/21/2020  n=  61 now=     787 end=        779       661       857 U=    16.48 T=   90.2 p1=  -1.0 p2=   101.0 ed=   129 5/30/2020   x1=  59. x2= 120. y1=  1.90 y2= -1.81     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      779     661      857    10   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993889 cc2=  .865853 lx=  6.64823 if=  60 il= 120 5/21/2020  n=  60 now=     787 end=        771       661       857 U=    15.95 T=   90.2 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  60. x2= 120. y1=  1.89 y2= -1.87     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      771     661      857    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993633 cc2=  .864534 lx=  6.64823 if=  61 il= 120 5/21/2020  n=  59 now=     787 end=        771       661       857 U=    15.68 T=   90.7 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  61. x2= 120. y1=  1.89 y2= -1.87     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      771     661      857    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .993309 cc2=  .863120 lx=  6.64823 if=  62 il= 120 5/21/2020  n=  58 now=     787 end=        771       661       857 U=    15.42 T=   91.2 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  62. x2= 120. y1=  1.89 y2= -1.87     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      771     661      857    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992965 cc2=  .861658 lx=  6.64823 if=  63 il= 120 5/21/2020  n=  57 now=     787 end=        771       661       857 U=    15.15 T=   91.7 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  63. x2= 120. y1=  1.89 y2= -1.87     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      771     661      857    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992672 cc2=  .860218 lx=  6.64823 if=  64 il= 120 5/21/2020  n=  56 now=     787 end=        771       661       857 U=    14.89 T=   92.2 p1=  -2.0 p2=   102.1 ed=   127 5/28/2020   x1=  64. x2= 120. y1=  1.89 y2= -1.87     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      771     661      857    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992572 cc2=  .858941 lx=  6.65823 if=  65 il= 120 5/21/2020  n=  55 now=     787 end=        779       661       857 U=    14.86 T=   93.2 p1=  -1.0 p2=   101.0 ed=   128 5/29/2020   x1=  65. x2= 120. y1=  1.90 y2= -1.81     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      779     661      857    10   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992879 cc2=  .858039 lx=  6.66823 if=  66 il= 120 5/21/2020  n=  54 now=     787 end=        786       661       857 U=    15.83 T=   92.4 p1=   -.1 p2=   100.1 ed=   129 5/30/2020   x1=  66. x2= 120. y1=  1.66 y2= -1.75     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      786     661      857    10   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992639 cc2=  .856556 lx=  6.67823 if=  67 il= 120 5/21/2020  n=  53 now=     787 end=        794       661       857 U=    16.17 T=   92.7 p1=    .9 p2=    99.1 ed=   130 5/31/2020   x1=  67. x2= 120. y1=  1.59 y2= -1.69     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      794     661      857    10   130 5/31/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .992365 cc2=  .855004 lx=  6.68823 if=  68 il= 120 5/21/2020  n=  52 now=     787 end=        802       661       857 U=    16.12 T=   93.6 p1=   1.9 p2=    98.1 ed=   131 6/1/2020    x1=  68. x2= 120. y1=  1.59 y2= -1.64     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      802     661      857    10   131 6/1/2020  
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998626 cc2=  .858598 lx=  6.81823 if=  70 il= 120 5/21/2020  n=  50 now=     787 end=        914       661       857 U=    20.58 T=   96.8 p1=  16.1 p2=    86.1 ed=   145 6/15/2020   x1=  70. x2= 120. y1=  1.30 y2= -1.13     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      914     661      857    10   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998940 cc2=  .857518 lx=  6.84823 if=  71 il= 120 5/21/2020  n=  49 now=     787 end=        942       661       857 U=    22.24 T=   96.9 p1=  19.7 p2=    83.5 ed=   149 6/19/2020   x1=  71. x2= 120. y1=  1.17 y2= -1.04     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      942     661      857    10   149 6/19/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998927 cc2=  .856070 lx=  6.85823 if=  72 il= 120 5/21/2020  n=  48 now=     787 end=        951       661       857 U=    22.59 T=   97.2 p1=  20.8 p2=    82.8 ed=   150 6/20/2020   x1=  72. x2= 120. y1=  1.12 y2= -1.01     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      951     661      857    10   150 6/20/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998910 cc2=  .854573 lx=  6.86823 if=  73 il= 120 5/21/2020  n=  47 now=     787 end=        961       661       857 U=    23.19 T=   97.2 p1=  22.1 p2=    81.9 ed=   151 6/21/2020   x1=  73. x2= 120. y1=  1.04 y2=  -.98     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      961     661      857    10   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998849 cc2=  .852984 lx=  6.86823 if=  74 il= 120 5/21/2020  n=  46 now=     787 end=        961       661       857 U=    23.11 T=   97.3 p1=  22.1 p2=    81.9 ed=   151 6/21/2020   x1=  74. x2= 120. y1=  1.01 y2=  -.98     
GP: Deaths    US_New_Jersey_Ocean 5/21/2020       120     787      961     661      857    10   151 6/21/2020 
AAA2     1 US_New_Jersey_Ocean Deaths    cc1=  .998798 cc2=  .851356 lx=  6.87823 if=  75 il= 120 5/21/2020  n=  45 now=     787 end=        970       661       857 U=    23.47 T=   97.6 p1=  23.3 p2=    81.1 ed=   152 6/22/2020   x1=  75. x2= 120. y1=   .96 y2=  -.96     
