TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10025.00000        9.21284
TAB:  Moldova Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Moldova 5/14/2020       113     365      379     194      289     7   162 7/2/2020  
AAA2     1 Moldova Deaths    cc1=  .997105 cc2=  .825607 lx=  5.93990 if=  80 il= 113 5/14/2020  n=  33 now=     365 end=        379       194       289 U=    24.83 T=  103.1 p1=   3.8 p2=    96.3 ed=   161 7/1/2020    x1=  80. x2= 113. y1=   .93 y2=  -.40     
GP: Deaths    Moldova 5/14/2020       113     365      379     194      289     7   161 7/1/2020  
AAA2     1 Moldova Deaths    cc1=  .996907 cc2=  .822830 lx=  5.95990 if=  81 il= 113 5/14/2020  n=  32 now=     365 end=        387       194       289 U=    24.72 T=  103.9 p1=   6.0 p2=    94.3 ed=   162 7/2/2020    x1=  81. x2= 113. y1=   .93 y2=  -.37     
GP: Deaths    Moldova 5/14/2020       113     365      387     194      289     7   162 7/2/2020  
AAA2     1 Moldova Deaths    cc1=  .997085 cc2=  .820309 lx=  6.04990 if=  82 il= 113 5/14/2020  n=  31 now=     365 end=        424       194       289 U=    26.73 T=  106.4 p1=  16.2 p2=    86.1 ed=   169 7/9/2020    x1=  82. x2= 113. y1=   .91 y2=  -.25     
GP: Deaths    Moldova 5/14/2020       113     365      424     194      289     7   169 7/9/2020  
AAA2     1 Moldova Deaths    cc1=  .997407 cc2=  .817802 lx=  6.16990 if=  83 il= 113 5/14/2020  n=  30 now=     365 end=        478       194       289 U=    29.65 T=  109.9 p1=  31.0 p2=    76.4 ed=   179 7/19/2020   x1=  83. x2= 113. y1=   .91 y2=  -.10     
GP: Deaths    Moldova 5/14/2020       113     365      478     194      289     7   179 7/19/2020 
AAA2     1 Moldova Deaths    cc1=  .997810 cc2=  .812115 lx=  6.47990 if=  85 il= 113 5/14/2020  n=  28 now=     365 end=        651       194       289 U=    38.87 T=  120.5 p1=  78.4 p2=    56.1 ed=   212 8/21/2020   x1=  85. x2= 113. y1=   .91 y2=   .19     
GP: Deaths    Moldova 5/14/2020       113     365      651     194      289     7   212 8/21/2020 
AAA2     1 Moldova Deaths    cc1=  .997570 cc2=  .808588 lx=  6.45990 if=  86 il= 113 5/14/2020  n=  27 now=     365 end=        638       194       289 U=    37.81 T=  119.6 p1=  74.8 p2=    57.2 ed=   208 8/17/2020   x1=  86. x2= 113. y1=   .89 y2=   .18     
GP: Deaths    Moldova 5/14/2020       113     365      638     194      289     7   208 8/17/2020 
AAA2     1 Moldova Deaths    cc1=  .997326 cc2=  .804876 lx=  6.51990 if=  87 il= 113 5/14/2020  n=  26 now=     365 end=        678       194       289 U=    38.11 T=  121.6 p1=  85.8 p2=    53.8 ed=   211 8/20/2020   x1=  87. x2= 113. y1=   .91 y2=   .22     
GP: Deaths    Moldova 5/14/2020       113     365      678     194      289     7   211 8/20/2020 
AAA2     1 Moldova Deaths    cc1=  .997637 cc2=  .801520 lx=  6.87990 if=  88 il= 113 5/14/2020  n=  25 now=     365 end=        972       194       289 U=    49.36 T=  136.6 p1= 166.3 p2=    37.6 ed=   253 10/1/2020   x1=  88. x2= 113. y1=   .98 y2=   .48     
GP: Deaths    Moldova 5/14/2020       113     365      972     194      289     7   253 10/1/2020 
AAA2     1 Moldova Deaths    cc1=  .997369 cc2=  .797369 lx=  6.80990 if=  89 il= 113 5/14/2020  n=  24 now=     365 end=        906       194       289 U=    47.30 T=  133.5 p1= 148.2 p2=    40.3 ed=   245 9/23/2020   x1=  89. x2= 113. y1=   .94 y2=   .43     
GP: Deaths    Moldova 5/14/2020       113     365      906     194      289     7   245 9/23/2020 
AAA2     1 Moldova Deaths    cc1=  .997035 cc2=  .792911 lx=  6.76990 if=  90 il= 113 5/14/2020  n=  23 now=     365 end=        871       194       289 U=    45.39 T=  131.5 p1= 138.6 p2=    41.9 ed=   238 9/16/2020   x1=  90. x2= 113. y1=   .91 y2=   .41     
GP: Deaths    Moldova 5/14/2020       113     365      871     194      289     7   238 9/16/2020 
AAA2     1 Moldova Deaths    cc1=  .996697 cc2=  .788183 lx=  6.89990 if=  91 il= 113 5/14/2020  n=  22 now=     365 end=        992       194       289 U=    47.94 T=  136.5 p1= 171.8 p2=    36.8 ed=   249 9/27/2020   x1=  91. x2= 113. y1=   .95 y2=   .49     
GP: Deaths    Moldova 5/14/2020       113     365      992     194      289     7   249 9/27/2020 
AAA2     1 Moldova Deaths    cc1=  .996597 cc2=  .783396 lx=  7.37990 if=  92 il= 113 5/14/2020  n=  21 now=     365 end=       1603       194       289 U=    59.96 T=  157.8 p1= 339.2 p2=    22.8 ed=   299 11/16/2020  x1=  92. x2= 113. y1=  1.10 y2=   .75     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   299 11/16/2020
AAA2     1 Moldova Deaths    cc1=  .996539 cc2=  .778321 lx=  7.89990 if=  93 il= 113 5/14/2020  n=  20 now=     365 end=       2697       194       289 U=    72.43 T=  183.1 p1= 638.9 p2=    13.5 ed=   354 1/10/2021   x1=  93. x2= 113. y1=  1.24 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   354 1/10/2021 
AAA2     1 Moldova Deaths    cc1=  .996765 cc2=  .773158 lx=  7.89990 if=  94 il= 113 5/14/2020  n=  19 now=     365 end=       2697       194       289 U=    78.13 T=  188.6 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  94. x2= 113. y1=  1.21 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   373 1/29/2021 
AAA2     1 Moldova Deaths    cc1=  .996420 cc2=  .767004 lx=  7.89990 if=  95 il= 113 5/14/2020  n=  18 now=     365 end=       2697       194       289 U=    75.99 T=  186.5 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  95. x2= 113. y1=  1.20 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   365 1/21/2021 
AAA2     1 Moldova Deaths    cc1=  .995787 cc2=  .760085 lx=  7.89990 if=  96 il= 113 5/14/2020  n=  17 now=     365 end=       2697       194       289 U=    77.79 T=  188.3 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  96. x2= 113. y1=  1.19 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   371 1/27/2021 
AAA2     1 Moldova Deaths    cc1=  .995265 cc2=  .752729 lx=  7.89990 if=  97 il= 113 5/14/2020  n=  16 now=     365 end=       2697       194       289 U=    74.23 T=  184.8 p1= 638.9 p2=    13.5 ed=   360 1/16/2021   x1=  97. x2= 113. y1=  1.18 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   360 1/16/2021 
AAA2     1 Moldova Deaths    cc1=  .993720 cc2=  .735521 lx=  7.89990 if=  99 il= 113 5/14/2020  n=  14 now=     365 end=       2697       194       289 U=    78.44 T=  188.9 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  99. x2= 113. y1=  1.15 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   374 1/30/2021 
AAA2     1 Moldova Deaths    cc1=  .993416 cc2=  .726154 lx=  7.89990 if= 100 il= 113 5/14/2020  n=  13 now=     365 end=       2697       194       289 U=    80.09 T=  190.5 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1= 100. x2= 113. y1=  1.13 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   379 2/4/2021  
AAA2     1 Moldova Deaths    cc1=  .995375 cc2=  .718025 lx=  7.89990 if= 101 il= 113 5/14/2020  n=  12 now=     365 end=       2697       194       289 U=    76.41 T=  186.9 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1= 101. x2= 113. y1=  1.12 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   367 1/23/2021 
AAA2     1 Moldova Deaths    cc1=  .996128 cc2=  .707452 lx=  7.89990 if= 102 il= 113 5/14/2020  n=  11 now=     365 end=       2697       194       289 U=    71.23 T=  181.9 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1= 102. x2= 113. y1=  1.12 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   350 1/6/2021  
AAA2     1 Moldova Deaths    cc1=  .994979 cc2=  .693468 lx=  7.89990 if= 103 il= 113 5/14/2020  n=  10 now=     365 end=       2697       194       289 U=    73.24 T=  183.9 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1= 103. x2= 113. y1=  1.10 y2=   .97     
GP: Deaths    Moldova 5/14/2020       113     365    -         194      289     7   356 1/12/2021 
AAA2     1 Moldova Deaths    cc1=  .994384 cc2=  .678157 lx=  6.38990 if= 104 il= 113 5/14/2020  n=   9 now=     365 end=        595       194       289 U=    32.72 T=  116.8 p1=  63.0 p2=    61.3 ed=   193 8/2/2020    x1= 104. x2= 113. y1=   .39 y2=   .12     
GP: Deaths    Moldova 5/14/2020       113     365      595     194      289     7   193 8/2/2020  
AAA2     1 Moldova Deaths    cc1=  .993360 cc2=  .660026 lx=  5.78990 if= 105 il= 113 5/14/2020  n=   8 now=     365 end=        326       194       289 U=    17.39 T=  101.7 p1= -10.7 p2=   112.0 ed=   142 6/12/2020   x1= 105. x2= 113. y1=  -.19 y2=  -.65     
GP: Deaths    Moldova 5/14/2020       113     365      326     194      289     7   142 6/12/2020 
AAA2     1 Moldova Deaths    cc1=  .995942 cc2=  .642389 lx=  5.53990 if= 106 il= 113 5/14/2020  n=   7 now=     365 end=        254       194       289 U=     9.62 T=  100.5 p1= -30.4 p2=   143.7 ed=   123 5/24/2020   x1= 106. x2= 113. y1=  -.57 y2= -1.30     
GP: Deaths    Moldova 5/14/2020       113     365      254     194      289     7   123 5/24/2020 
AAA2     1 Moldova Deaths    cc1=  .995219 cc2=  .865031 lx=  5.76990 if=  56 il= 114 5/15/2020  n=  58 now=     365 end=        320       202       289 U=    22.96 T=   96.2 p1= -12.3 p2=   114.1 ed=   150 6/20/2020   x1=  56. x2= 114. y1=  1.75 y2=  -.77     
GP: Deaths    Moldova 5/15/2020       114     365      320     202      289     6   150 6/20/2020 
AAA2     1 Moldova Deaths    cc1=  .995797 cc2=  .864490 lx=  5.74990 if=  57 il= 114 5/15/2020  n=  57 now=     365 end=        314       202       289 U=    22.21 T=   95.8 p1= -14.0 p2=   116.2 ed=   148 6/18/2020   x1=  57. x2= 114. y1=  1.75 y2=  -.82     
GP: Deaths    Moldova 5/15/2020       114     365      314     202      289     6   148 6/18/2020 
AAA2     1 Moldova Deaths    cc1=  .996235 cc2=  .863782 lx=  5.72990 if=  58 il= 114 5/15/2020  n=  56 now=     365 end=        307       202       289 U=    21.46 T=   95.5 p1= -15.9 p2=   118.9 ed=   146 6/16/2020   x1=  58. x2= 114. y1=  1.75 y2=  -.86     
GP: Deaths    Moldova 5/15/2020       114     365      307     202      289     6   146 6/16/2020 
AAA2     1 Moldova Deaths    cc1=  .996531 cc2=  .862901 lx=  5.70990 if=  59 il= 114 5/15/2020  n=  55 now=     365 end=        301       202       289 U=    20.72 T=   95.1 p1= -17.5 p2=   121.3 ed=   143 6/13/2020   x1=  59. x2= 114. y1=  1.74 y2=  -.91     
GP: Deaths    Moldova 5/15/2020       114     365      301     202      289     6   143 6/13/2020 
AAA2     1 Moldova Deaths    cc1=  .996685 cc2=  .861845 lx=  5.69990 if=  60 il= 114 5/15/2020  n=  54 now=     365 end=        298       202       289 U=    20.17 T=   95.1 p1= -18.4 p2=   122.5 ed=   142 6/12/2020   x1=  60. x2= 114. y1=  1.74 y2=  -.94     
GP: Deaths    Moldova 5/15/2020       114     365      298     202      289     6   142 6/12/2020 
AAA1     1 Moldova Deaths    cc1=  .996705 cc2=  .860622 lx=  5.68990 if=  61 il= 114 5/15/2020  n=  53 now=     365 end=        295       202       289 U=    19.62 T=   95.1 p1= -19.2 p2=   123.7 ed=   141 6/11/2020   x1=  61. x2= 114. y1=  1.74 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .996705 cc2=  .860622 lx=  5.68790 if=  61 il= 114 5/15/2020  n=  53 now=     365 end=        295       202       289 U=    19.62 T=   95.1 p1= -19.2 p2=   123.7 ed=   141 6/11/2020   x1=  61. x2= 114. y1=  1.74 y2=  -.96 BEST
GP: Deaths    Moldova 5/15/2020       114     365      295     202      289     6   141 6/11/2020 
AAA1     1 Moldova Deaths    cc1=  .996606 cc2=  .859245 lx=  5.67990 if=  62 il= 114 5/15/2020  n=  52 now=     365 end=        292       202       289 U=    19.07 T=   95.1 p1= -20.0 p2=   125.0 ed=   140 6/10/2020   x1=  62. x2= 114. y1=  1.74 y2=  -.99 BEST
AAA2     1 Moldova Deaths    cc1=  .996606 cc2=  .859245 lx=  5.68090 if=  62 il= 114 5/15/2020  n=  52 now=     365 end=        292       202       289 U=    19.07 T=   95.1 p1= -20.0 p2=   125.0 ed=   140 6/10/2020   x1=  62. x2= 114. y1=  1.74 y2=  -.99 BEST
GP: Deaths    Moldova 5/15/2020       114     365      292     202      289     6   140 6/10/2020 
AAA1     1 Moldova Deaths    cc1=  .996421 cc2=  .857746 lx=  5.67990 if=  63 il= 114 5/15/2020  n=  51 now=     365 end=        292       202       289 U=    18.70 T=   95.5 p1= -20.0 p2=   125.0 ed=   139 6/9/2020    x1=  63. x2= 114. y1=  1.74 y2=  -.99 BEST
AAA2     1 Moldova Deaths    cc1=  .996422 cc2=  .857746 lx=  5.67790 if=  63 il= 114 5/15/2020  n=  51 now=     365 end=        292       202       289 U=    18.70 T=   95.5 p1= -20.0 p2=   125.0 ed=   139 6/9/2020    x1=  63. x2= 114. y1=  1.74 y2=  -.99 BEST
GP: Deaths    Moldova 5/15/2020       114     365      292     202      289     6   139 6/9/2020  
AAA1     1 Moldova Deaths    cc1=  .996213 cc2=  .856185 lx=  5.67990 if=  64 il= 114 5/15/2020  n=  50 now=     365 end=        292       202       289 U=    18.34 T=   95.8 p1= -20.0 p2=   125.0 ed=   139 6/9/2020    x1=  64. x2= 114. y1=  1.74 y2=  -.99 BEST
AAA2     1 Moldova Deaths    cc1=  .996213 cc2=  .856185 lx=  5.67990 if=  64 il= 114 5/15/2020  n=  50 now=     365 end=        292       202       289 U=    18.34 T=   95.8 p1= -20.0 p2=   125.0 ed=   139 6/9/2020    x1=  64. x2= 114. y1=  1.74 y2=  -.99 BEST
GP: Deaths    Moldova 5/15/2020       114     365      292     202      289     6   139 6/9/2020  
AAA1     1 Moldova Deaths    cc1=  .996089 cc2=  .854668 lx=  5.68990 if=  65 il= 114 5/15/2020  n=  49 now=     365 end=        295       202       289 U=    19.05 T=   95.6 p1= -19.2 p2=   123.7 ed=   140 6/10/2020   x1=  65. x2= 114. y1=  1.61 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .996089 cc2=  .854668 lx=  5.68990 if=  65 il= 114 5/15/2020  n=  49 now=     365 end=        295       202       289 U=    19.05 T=   95.6 p1= -19.2 p2=   123.7 ed=   140 6/10/2020   x1=  65. x2= 114. y1=  1.61 y2=  -.96 BEST
GP: Deaths    Moldova 5/15/2020       114     365      295     202      289     6   140 6/10/2020 
AAA1     1 Moldova Deaths    cc1=  .995844 cc2=  .852987 lx=  5.68990 if=  66 il= 114 5/15/2020  n=  48 now=     365 end=        295       202       289 U=    18.66 T=   96.0 p1= -19.2 p2=   123.7 ed=   140 6/10/2020   x1=  66. x2= 114. y1=  1.61 y2=  -.96 BEST
AAA2     1 Moldova Deaths    cc1=  .995844 cc2=  .852987 lx=  5.68990 if=  66 il= 114 5/15/2020  n=  48 now=     365 end=        295       202       289 U=    18.66 T=   96.0 p1= -19.2 p2=   123.7 ed=   140 6/10/2020   x1=  66. x2= 114. y1=  1.61 y2=  -.96 BEST
GP: Deaths    Moldova 5/15/2020       114     365      295     202      289     6   140 6/10/2020 
AAA2     1 Moldova Deaths    cc1=  .995642 cc2=  .851304 lx=  5.69990 if=  67 il= 114 5/15/2020  n=  47 now=     365 end=        298       202       289 U=    18.44 T=   96.7 p1= -18.4 p2=   122.5 ed=   140 6/10/2020   x1=  67. x2= 114. y1=  1.61 y2=  -.94     
GP: Deaths    Moldova 5/15/2020       114     365      298     202      289     6   140 6/10/2020 
AAA2     1 Moldova Deaths    cc1=  .996325 cc2=  .848883 lx=  5.75990 if=  69 il= 114 5/15/2020  n=  45 now=     365 end=        317       202       289 U=    19.82 T=   98.2 p1= -13.2 p2=   115.1 ed=   145 6/15/2020   x1=  69. x2= 114. y1=  1.48 y2=  -.79     
GP: Deaths    Moldova 5/15/2020       114     365      317     202      289     6   145 6/15/2020 
AAA2     1 Moldova Deaths    cc1=  .996428 cc2=  .847357 lx=  5.78990 if=  70 il= 114 5/15/2020  n=  44 now=     365 end=        326       202       289 U=    20.36 T=   99.1 p1= -10.7 p2=   112.0 ed=   147 6/17/2020   x1=  70. x2= 114. y1=  1.43 y2=  -.73     
GP: Deaths    Moldova 5/15/2020       114     365      326     202      289     6   147 6/17/2020 
AAA2     1 Moldova Deaths    cc1=  .996658 cc2=  .845903 lx=  5.82990 if=  71 il= 114 5/15/2020  n=  43 now=     365 end=        340       202       289 U=    21.01 T=  100.3 p1=  -6.8 p2=   107.4 ed=   149 6/19/2020   x1=  71. x2= 114. y1=  1.40 y2=  -.65     
GP: Deaths    Moldova 5/15/2020       114     365      340     202      289     6   149 6/19/2020 
AAA2     1 Moldova Deaths    cc1=  .997182 cc2=  .844683 lx=  5.88990 if=  72 il= 114 5/15/2020  n=  42 now=     365 end=        361       202       289 U=    22.34 T=  101.9 p1=  -1.1 p2=   101.1 ed=   154 6/24/2020   x1=  72. x2= 114. y1=  1.34 y2=  -.54     
GP: Deaths    Moldova 5/15/2020       114     365      361     202      289     6   154 6/24/2020 
AAA2     1 Moldova Deaths    cc1=  .997754 cc2=  .843451 lx=  5.95990 if=  73 il= 114 5/15/2020  n=  41 now=     365 end=        387       202       289 U=    24.49 T=  103.5 p1=   6.0 p2=    94.3 ed=   161 7/1/2020    x1=  73. x2= 114. y1=  1.25 y2=  -.43     
GP: Deaths    Moldova 5/15/2020       114     365      387     202      289     6   161 7/1/2020  
AAA2     1 Moldova Deaths    cc1=  .997858 cc2=  .841684 lx=  6.00990 if=  74 il= 114 5/15/2020  n=  40 now=     365 end=        407       202       289 U=    25.83 T=  104.8 p1=  11.5 p2=    89.7 ed=   165 7/5/2020    x1=  74. x2= 114. y1=  1.19 y2=  -.35     
GP: Deaths    Moldova 5/15/2020       114     365      407     202      289     6   165 7/5/2020  
AAA2     1 Moldova Deaths    cc1=  .997855 cc2=  .839741 lx=  6.03990 if=  75 il= 114 5/15/2020  n=  39 now=     365 end=        419       202       289 U=    27.04 T=  105.6 p1=  14.8 p2=    87.1 ed=   169 7/9/2020    x1=  75. x2= 114. y1=  1.13 y2=  -.31     
GP: Deaths    Moldova 5/15/2020       114     365      419     202      289     6   169 7/9/2020  
AAA2     1 Moldova Deaths    cc1=  .997704 cc2=  .837575 lx=  6.05990 if=  76 il= 114 5/15/2020  n=  38 now=     365 end=        428       202       289 U=    27.66 T=  106.1 p1=  17.3 p2=    85.3 ed=   171 7/11/2020   x1=  76. x2= 114. y1=  1.09 y2=  -.29     
GP: Deaths    Moldova 5/15/2020       114     365      428     202      289     6   171 7/11/2020 
AAA2     1 Moldova Deaths    cc1=  .997518 cc2=  .835297 lx=  6.05990 if=  77 il= 114 5/15/2020  n=  37 now=     365 end=        428       202       289 U=    28.41 T=  105.9 p1=  17.3 p2=    85.3 ed=   172 7/12/2020   x1=  77. x2= 114. y1=  1.02 y2=  -.29     
GP: Deaths    Moldova 5/15/2020       114     365      428     202      289     6   172 7/12/2020 
AAA2     1 Moldova Deaths    cc1=  .997431 cc2=  .833032 lx=  6.02990 if=  78 il= 114 5/15/2020  n=  36 now=     365 end=        415       202       289 U=    27.57 T=  105.0 p1=  13.7 p2=    88.0 ed=   170 7/10/2020   x1=  78. x2= 114. y1=   .98 y2=  -.33     
GP: Deaths    Moldova 5/15/2020       114     365      415     202      289     6   170 7/10/2020 
AAA2     1 Moldova Deaths    cc1=  .997313 cc2=  .830647 lx=  6.00990 if=  79 il= 114 5/15/2020  n=  35 now=     365 end=        407       202       289 U=    26.39 T=  104.6 p1=  11.5 p2=    89.7 ed=   166 7/6/2020    x1=  79. x2= 114. y1=   .97 y2=  -.35     
GP: Deaths    Moldova 5/15/2020       114     365      407     202      289     6   166 7/6/2020  
AAA2     1 Moldova Deaths    cc1=  .997076 cc2=  .828045 lx=  6.00990 if=  80 il= 114 5/15/2020  n=  34 now=     365 end=        407       202       289 U=    25.89 T=  104.8 p1=  11.5 p2=    89.7 ed=   165 7/5/2020    x1=  80. x2= 114. y1=   .96 y2=  -.35     
GP: Deaths    Moldova 5/15/2020       114     365      407     202      289     6   165 7/5/2020  
AAA2     1 Moldova Deaths    cc1=  .996900 cc2=  .825402 lx=  6.03990 if=  81 il= 114 5/15/2020  n=  33 now=     365 end=        419       202       289 U=    25.98 T=  105.9 p1=  14.8 p2=    87.1 ed=   167 7/7/2020    x1=  81. x2= 114. y1=   .96 y2=  -.31     
