TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14644.00000        9.59179
TAB:  Bolivia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bolivia Deaths    cc1=  .997489 cc2=  .858814 lx=  8.18826 if=  84 il= 135 6/5/2020   n=  51 now=     487 end=       3598       427       458 U=    61.94 T=  181.9 p1= 638.8 p2=    13.5 ed=   328 12/15/2020  x1=  84. x2= 135. y1=  1.58 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   328 12/15/2020
AAA2     1 Bolivia Deaths    cc1=  .997822 cc2=  .857794 lx=  8.18826 if=  85 il= 135 6/5/2020   n=  50 now=     487 end=       3598       427       458 U=    61.26 T=  181.4 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  85. x2= 135. y1=  1.57 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .998094 cc2=  .856672 lx=  8.18826 if=  86 il= 135 6/5/2020   n=  49 now=     487 end=       3598       427       458 U=    61.08 T=  181.2 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  86. x2= 135. y1=  1.56 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .998412 cc2=  .855555 lx=  8.18826 if=  87 il= 135 6/5/2020   n=  48 now=     487 end=       3598       427       458 U=    59.83 T=  180.3 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  87. x2= 135. y1=  1.56 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   321 12/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .998551 cc2=  .854213 lx=  8.18826 if=  88 il= 135 6/5/2020   n=  47 now=     487 end=       3598       427       458 U=    59.08 T=  179.7 p1= 638.8 p2=    13.5 ed=   319 12/6/2020   x1=  88. x2= 135. y1=  1.55 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   319 12/6/2020 
AAA2     1 Bolivia Deaths    cc1=  .998611 cc2=  .852746 lx=  8.18826 if=  89 il= 135 6/5/2020   n=  46 now=     487 end=       3598       427       458 U=    58.30 T=  179.1 p1= 638.8 p2=    13.5 ed=   316 12/3/2020   x1=  89. x2= 135. y1=  1.55 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   316 12/3/2020 
AAA2     1 Bolivia Deaths    cc1=  .998597 cc2=  .851155 lx=  8.18826 if=  90 il= 135 6/5/2020   n=  45 now=     487 end=       3598       427       458 U=    57.50 T=  178.5 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  90. x2= 135. y1=  1.54 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   314 12/1/2020 
AAA2     1 Bolivia Deaths    cc1=  .998522 cc2=  .849451 lx=  8.18826 if=  91 il= 135 6/5/2020   n=  44 now=     487 end=       3598       427       458 U=    57.57 T=  178.6 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  91. x2= 135. y1=  1.52 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   314 12/1/2020 
AAA2     1 Bolivia Deaths    cc1=  .998453 cc2=  .847697 lx=  8.18826 if=  92 il= 135 6/5/2020   n=  43 now=     487 end=       3598       427       458 U=    58.83 T=  179.5 p1= 638.8 p2=    13.5 ed=   318 12/5/2020   x1=  92. x2= 135. y1=  1.49 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   318 12/5/2020 
AAA2     1 Bolivia Deaths    cc1=  .998570 cc2=  .846071 lx=  8.18826 if=  93 il= 135 6/5/2020   n=  42 now=     487 end=       3598       427       458 U=    57.87 T=  178.8 p1= 638.8 p2=    13.5 ed=   315 12/2/2020   x1=  93. x2= 135. y1=  1.48 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   315 12/2/2020 
AAA2     1 Bolivia Deaths    cc1=  .998527 cc2=  .842353 lx=  8.18826 if=  95 il= 135 6/5/2020   n=  40 now=     487 end=       3598       427       458 U=    57.45 T=  178.5 p1= 638.8 p2=    13.5 ed=   314 12/1/2020   x1=  95. x2= 135. y1=  1.45 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   314 12/1/2020 
AAA2     1 Bolivia Deaths    cc1=  .998513 cc2=  .840399 lx=  8.18826 if=  96 il= 135 6/5/2020   n=  39 now=     487 end=       3598       427       458 U=    57.14 T=  178.2 p1= 638.8 p2=    13.5 ed=   313 11/30/2020  x1=  96. x2= 135. y1=  1.44 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   313 11/30/2020
AAA2     1 Bolivia Deaths    cc1=  .998479 cc2=  .838351 lx=  8.18826 if=  97 il= 135 6/5/2020   n=  38 now=     487 end=       3598       427       458 U=    56.40 T=  177.7 p1= 638.8 p2=    13.5 ed=   310 11/27/2020  x1=  97. x2= 135. y1=  1.43 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   310 11/27/2020
AAA2     1 Bolivia Deaths    cc1=  .998381 cc2=  .836159 lx=  8.18826 if=  98 il= 135 6/5/2020   n=  37 now=     487 end=       3598       427       458 U=    56.34 T=  177.6 p1= 638.8 p2=    13.5 ed=   310 11/27/2020  x1=  98. x2= 135. y1=  1.41 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   310 11/27/2020
AAA2     1 Bolivia Deaths    cc1=  .998275 cc2=  .833876 lx=  8.18826 if=  99 il= 135 6/5/2020   n=  36 now=     487 end=       3598       427       458 U=    55.84 T=  177.3 p1= 638.8 p2=    13.5 ed=   309 11/26/2020  x1=  99. x2= 135. y1=  1.40 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   309 11/26/2020
AAA2     1 Bolivia Deaths    cc1=  .998133 cc2=  .831467 lx=  8.18826 if= 100 il= 135 6/5/2020   n=  35 now=     487 end=       3598       427       458 U=    55.63 T=  177.1 p1= 638.8 p2=    13.5 ed=   308 11/25/2020  x1= 100. x2= 135. y1=  1.39 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   308 11/25/2020
AAA2     1 Bolivia Deaths    cc1=  .997971 cc2=  .828940 lx=  8.18826 if= 101 il= 135 6/5/2020   n=  34 now=     487 end=       3598       427       458 U=    55.67 T=  177.1 p1= 638.8 p2=    13.5 ed=   308 11/25/2020  x1= 101. x2= 135. y1=  1.37 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   308 11/25/2020
AAA2     1 Bolivia Deaths    cc1=  .997792 cc2=  .826293 lx=  8.18826 if= 102 il= 135 6/5/2020   n=  33 now=     487 end=       3598       427       458 U=    55.63 T=  177.1 p1= 638.8 p2=    13.5 ed=   308 11/25/2020  x1= 102. x2= 135. y1=  1.35 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   308 11/25/2020
AAA2     1 Bolivia Deaths    cc1=  .997592 cc2=  .823514 lx=  8.18826 if= 103 il= 135 6/5/2020   n=  32 now=     487 end=       3598       427       458 U=    55.82 T=  177.2 p1= 638.8 p2=    13.5 ed=   308 11/25/2020  x1= 103. x2= 135. y1=  1.33 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   308 11/25/2020
AAA2     1 Bolivia Deaths    cc1=  .997384 cc2=  .820607 lx=  8.18826 if= 104 il= 135 6/5/2020   n=  31 now=     487 end=       3598       427       458 U=    55.29 T=  176.8 p1= 638.8 p2=    13.5 ed=   307 11/24/2020  x1= 104. x2= 135. y1=  1.32 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   307 11/24/2020
AAA2     1 Bolivia Deaths    cc1=  .997125 cc2=  .817519 lx=  8.18826 if= 105 il= 135 6/5/2020   n=  30 now=     487 end=       3598       427       458 U=    55.01 T=  176.6 p1= 638.8 p2=    13.5 ed=   306 11/23/2020  x1= 105. x2= 135. y1=  1.30 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   306 11/23/2020
AAA2     1 Bolivia Deaths    cc1=  .996827 cc2=  .814253 lx=  8.18826 if= 106 il= 135 6/5/2020   n=  29 now=     487 end=       3598       427       458 U=    56.43 T=  177.7 p1= 638.8 p2=    13.5 ed=   310 11/27/2020  x1= 106. x2= 135. y1=  1.27 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   310 11/27/2020
AAA2     1 Bolivia Deaths    cc1=  .996357 cc2=  .807375 lx=  8.18826 if= 108 il= 135 6/5/2020   n=  27 now=     487 end=       3598       427       458 U=    56.00 T=  177.4 p1= 638.8 p2=    13.5 ed=   309 11/26/2020  x1= 108. x2= 135. y1=  1.24 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   309 11/26/2020
AAA2     1 Bolivia Deaths    cc1=  .996122 cc2=  .803672 lx=  8.18826 if= 109 il= 135 6/5/2020   n=  26 now=     487 end=       3598       427       458 U=    55.07 T=  176.7 p1= 638.8 p2=    13.5 ed=   306 11/23/2020  x1= 109. x2= 135. y1=  1.23 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   306 11/23/2020
AAA2     1 Bolivia Deaths    cc1=  .995717 cc2=  .799601 lx=  8.18826 if= 110 il= 135 6/5/2020   n=  25 now=     487 end=       3598       427       458 U=    54.08 T=  175.9 p1= 638.8 p2=    13.5 ed=   303 11/20/2020  x1= 110. x2= 135. y1=  1.22 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   303 11/20/2020
AAA2     1 Bolivia Deaths    cc1=  .995180 cc2=  .795180 lx=  8.18826 if= 111 il= 135 6/5/2020   n=  24 now=     487 end=       3598       427       458 U=    53.57 T=  175.5 p1= 638.8 p2=    13.5 ed=   301 11/18/2020  x1= 111. x2= 135. y1=  1.20 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   301 11/18/2020
AAA2     1 Bolivia Deaths    cc1=  .994572 cc2=  .790448 lx=  8.18826 if= 112 il= 135 6/5/2020   n=  23 now=     487 end=       3598       427       458 U=    55.23 T=  176.8 p1= 638.8 p2=    13.5 ed=   307 11/24/2020  x1= 112. x2= 135. y1=  1.17 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   307 11/24/2020
AAA2     1 Bolivia Deaths    cc1=  .993985 cc2=  .785470 lx=  8.18826 if= 113 il= 135 6/5/2020   n=  22 now=     487 end=       3598       427       458 U=    55.68 T=  177.1 p1= 638.8 p2=    13.5 ed=   308 11/25/2020  x1= 113. x2= 135. y1=  1.15 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   308 11/25/2020
AAA2     1 Bolivia Deaths    cc1=  .993530 cc2=  .780330 lx=  8.18826 if= 114 il= 135 6/5/2020   n=  21 now=     487 end=       3598       427       458 U=    56.63 T=  177.9 p1= 638.8 p2=    13.5 ed=   311 11/28/2020  x1= 114. x2= 135. y1=  1.13 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   311 11/28/2020
AAA2     1 Bolivia Deaths    cc1=  .993750 cc2=  .775532 lx=  8.18826 if= 115 il= 135 6/5/2020   n=  20 now=     487 end=       3598       427       458 U=    54.22 T=  176.0 p1= 638.8 p2=    13.5 ed=   303 11/20/2020  x1= 115. x2= 135. y1=  1.13 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   303 11/20/2020
AAA2     1 Bolivia Deaths    cc1=  .993051 cc2=  .769444 lx=  8.18826 if= 116 il= 135 6/5/2020   n=  19 now=     487 end=       3598       427       458 U=    52.62 T=  174.8 p1= 638.8 p2=    13.5 ed=   299 11/16/2020  x1= 116. x2= 135. y1=  1.12 y2=   .76     
GP: Deaths    Bolivia 6/5/2020        135     487    -         427      458     1   299 11/16/2020
AAA2     1 Bolivia Deaths    cc1=  .983316 cc2=  .629763 lx=  6.94826 if= 128 il= 135 6/5/2020   n=   7 now=     487 end=       1041       427       458 U=    20.98 T=  132.6 p1= 113.8 p2=    46.8 ed=   182 7/22/2020   x1= 128. x2= 135. y1=   .22 y2=  -.11     
GP: Deaths    Bolivia 6/5/2020        135     487     1041     427      458     1   182 7/22/2020 
AAA2     1 Bolivia Deaths    cc1=  .989474 cc2=  .611510 lx=  6.19826 if= 129 il= 135 6/5/2020   n=   6 now=     487 end=        491       427       458 U=     5.07 T=  125.1 p1=    .8 p2=    99.2 ed=   137 6/7/2020    x1= 129. x2= 135. y1=  -.77 y2= -1.96     
GP: Deaths    Bolivia 6/5/2020        135     487      491     427      458     1   137 6/7/2020  
AAA1     1 Bolivia Deaths    cc1=  .999203 cc2=  .590954 lx=  6.12826 if= 130 il= 135 6/5/2020   n=   5 now=     487 end=        458       427       458 U=     2.98 T=  127.1 p1=  -6.0 p2=   106.3 ed=   134 6/4/2020    x1= 130. x2= 135. y1=  -.96 y2= -2.64 BEST
AAA2     1 Bolivia Deaths    cc1=  .999208 cc2=  .590954 lx=  6.12626 if= 130 il= 135 6/5/2020   n=   5 now=     487 end=        458       427       458 U=     2.98 T=  127.1 p1=  -6.0 p2=   106.3 ed=   134 6/4/2020    x1= 130. x2= 135. y1=  -.96 y2= -2.64 BEST
GP: Deaths    Bolivia 6/5/2020        135     487      458     427      458     1   134 6/4/2020  
AAA2     1 Bolivia Deaths    cc1=  .994402 cc2=  .874879 lx=  8.17826 if=  67 il= 136 6/6/2020   n=  69 now=     487 end=       3562       454       620 U=    50.05 T=  172.2 p1= 631.4 p2=    13.7 ed=   290 11/7/2020   x1=  67. x2= 136. y1=  2.10 y2=   .72     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   290 11/7/2020 
AAA2     1 Bolivia Deaths    cc1=  .997206 cc2=  .876820 lx=  8.18826 if=  68 il= 136 6/6/2020   n=  68 now=     487 end=       3598       454       620 U=    57.16 T=  177.6 p1= 638.8 p2=    13.5 ed=   312 11/29/2020  x1=  68. x2= 136. y1=  1.92 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   312 11/29/2020
AAA2     1 Bolivia Deaths    cc1=  .997263 cc2=  .875995 lx=  8.18826 if=  69 il= 136 6/6/2020   n=  67 now=     487 end=       3598       454       620 U=    59.39 T=  179.2 p1= 638.8 p2=    13.5 ed=   319 12/6/2020   x1=  69. x2= 136. y1=  1.86 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   319 12/6/2020 
AAA2     1 Bolivia Deaths    cc1=  .997141 cc2=  .874972 lx=  8.18826 if=  70 il= 136 6/6/2020   n=  66 now=     487 end=       3598       454       620 U=    59.80 T=  179.5 p1= 638.8 p2=    13.5 ed=   320 12/7/2020   x1=  70. x2= 136. y1=  1.83 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   320 12/7/2020 
AAA2     1 Bolivia Deaths    cc1=  .997010 cc2=  .873918 lx=  8.18826 if=  71 il= 136 6/6/2020   n=  65 now=     487 end=       3598       454       620 U=    60.07 T=  179.7 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  71. x2= 136. y1=  1.81 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   321 12/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .996876 cc2=  .872841 lx=  8.18826 if=  72 il= 136 6/6/2020   n=  64 now=     487 end=       3598       454       620 U=    60.23 T=  179.8 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  72. x2= 136. y1=  1.79 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   321 12/8/2020 
AAA2     1 Bolivia Deaths    cc1=  .996741 cc2=  .871741 lx=  8.18826 if=  73 il= 136 6/6/2020   n=  63 now=     487 end=       3598       454       620 U=    60.29 T=  179.9 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1=  73. x2= 136. y1=  1.77 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   322 12/9/2020 
AAA2     1 Bolivia Deaths    cc1=  .996605 cc2=  .870617 lx=  8.18826 if=  74 il= 136 6/6/2020   n=  62 now=     487 end=       3598       454       620 U=    59.34 T=  179.2 p1= 638.8 p2=    13.5 ed=   319 12/6/2020   x1=  74. x2= 136. y1=  1.77 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   319 12/6/2020 
AAA2     1 Bolivia Deaths    cc1=  .996438 cc2=  .869438 lx=  8.18826 if=  75 il= 136 6/6/2020   n=  61 now=     487 end=       3598       454       620 U=    59.31 T=  179.2 p1= 638.8 p2=    13.5 ed=   319 12/6/2020   x1=  75. x2= 136. y1=  1.76 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   319 12/6/2020 
AAA2     1 Bolivia Deaths    cc1=  .996259 cc2=  .868222 lx=  8.18826 if=  76 il= 136 6/6/2020   n=  60 now=     487 end=       3598       454       620 U=    60.85 T=  180.3 p1= 638.8 p2=    13.5 ed=   323 12/10/2020  x1=  76. x2= 136. y1=  1.71 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   323 12/10/2020
AAA2     1 Bolivia Deaths    cc1=  .996150 cc2=  .867050 lx=  8.18826 if=  77 il= 136 6/6/2020   n=  59 now=     487 end=       3598       454       620 U=    60.61 T=  180.1 p1= 638.8 p2=    13.5 ed=   323 12/10/2020  x1=  77. x2= 136. y1=  1.70 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   323 12/10/2020
AAA2     1 Bolivia Deaths    cc1=  .996024 cc2=  .865835 lx=  8.18826 if=  78 il= 136 6/6/2020   n=  58 now=     487 end=       3598       454       620 U=    61.72 T=  180.9 p1= 638.8 p2=    13.5 ed=   326 12/13/2020  x1=  78. x2= 136. y1=  1.67 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   326 12/13/2020
AAA2     1 Bolivia Deaths    cc1=  .996059 cc2=  .864752 lx=  8.18826 if=  79 il= 136 6/6/2020   n=  57 now=     487 end=       3598       454       620 U=    61.33 T=  180.6 p1= 638.8 p2=    13.5 ed=   325 12/12/2020  x1=  79. x2= 136. y1=  1.66 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   325 12/12/2020
AAA2     1 Bolivia Deaths    cc1=  .996069 cc2=  .863616 lx=  8.18826 if=  80 il= 136 6/6/2020   n=  56 now=     487 end=       3598       454       620 U=    60.90 T=  180.3 p1= 638.8 p2=    13.5 ed=   324 12/11/2020  x1=  80. x2= 136. y1=  1.65 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   324 12/11/2020
AAA2     1 Bolivia Deaths    cc1=  .996047 cc2=  .862416 lx=  8.18826 if=  81 il= 136 6/6/2020   n=  55 now=     487 end=       3598       454       620 U=    62.23 T=  181.3 p1= 638.8 p2=    13.5 ed=   328 12/15/2020  x1=  81. x2= 136. y1=  1.61 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   328 12/15/2020
AAA2     1 Bolivia Deaths    cc1=  .996334 cc2=  .861494 lx=  8.18826 if=  82 il= 136 6/6/2020   n=  54 now=     487 end=       3598       454       620 U=    62.79 T=  181.7 p1= 638.8 p2=    13.5 ed=   329 12/16/2020  x1=  82. x2= 136. y1=  1.59 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   329 12/16/2020
AAA2     1 Bolivia Deaths    cc1=  .996876 cc2=  .860793 lx=  8.18826 if=  83 il= 136 6/6/2020   n=  53 now=     487 end=       3598       454       620 U=    62.16 T=  181.2 p1= 638.8 p2=    13.5 ed=   327 12/14/2020  x1=  83. x2= 136. y1=  1.58 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   327 12/14/2020
AAA2     1 Bolivia Deaths    cc1=  .997383 cc2=  .860023 lx=  8.18826 if=  84 il= 136 6/6/2020   n=  52 now=     487 end=       3598       454       620 U=    60.99 T=  180.4 p1= 638.8 p2=    13.5 ed=   324 12/11/2020  x1=  84. x2= 136. y1=  1.58 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   324 12/11/2020
AAA2     1 Bolivia Deaths    cc1=  .997710 cc2=  .859035 lx=  8.18826 if=  85 il= 136 6/6/2020   n=  51 now=     487 end=       3598       454       620 U=    60.33 T=  179.9 p1= 638.8 p2=    13.5 ed=   322 12/9/2020   x1=  85. x2= 136. y1=  1.57 y2=   .73     
GP: Deaths    Bolivia 6/6/2020        136     487    -         454      620     1   322 12/9/2020 
AAA2     1 Bolivia Deaths    cc1=  .997977 cc2=  .857949 lx=  8.18826 if=  86 il= 136 6/6/2020   n=  50 now=     487 end=       3598       454       620 U=    60.14 T=  179.8 p1= 638.8 p2=    13.5 ed=   321 12/8/2020   x1=  86. x2= 136. y1=  1.56 y2=   .73     
