TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71675.00000       11.17990
TAB:  Bangladesh Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bangladesh Deaths    cc1=  .997721 cc2=  .681493 lx=  8.88244 if= 126 il= 135 6/5/2020   n=   9 now=     975 end=       7204       811      2323 U=    53.60 T=  176.9 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1= 126. x2= 135. y1=   .95 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   303 11/20/2020
AAA2     1 Bangladesh Deaths    cc1=  .999084 cc2=  .665751 lx=  8.88244 if= 127 il= 135 6/5/2020   n=   8 now=     975 end=       7204       811      2323 U=    50.85 T=  174.7 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1= 127. x2= 135. y1=   .94 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   294 11/11/2020
AAA2     1 Bangladesh Deaths    cc1=  .999116 cc2=  .645562 lx=  8.08244 if= 128 il= 135 6/5/2020   n=   7 now=     975 end=       3237       811      2323 U=    32.58 T=  145.6 p1= 232.0 p2=    30.1 ed=   222 8/31/2020   x1= 128. x2= 135. y1=   .54 y2=   .33     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   222 8/31/2020 
AAA2     1 Bangladesh Deaths    cc1=  .998735 cc2=  .620771 lx=  7.74244 if= 129 il= 135 6/5/2020   n=   6 now=     975 end=       2304       811      2323 U=    24.88 T=  136.1 p1= 136.3 p2=    42.3 ed=   194 8/3/2020    x1= 129. x2= 135. y1=   .28 y2=   .04     
GP: Deaths    Bangladesh 6/5/2020        135     975     2304     811     2323     4   194 8/3/2020  
AAA2     1 Bangladesh Deaths    cc1=  .998143 cc2=  .589895 lx=  8.88244 if= 130 il= 135 6/5/2020   n=   5 now=     975 end=       7204       811      2323 U=    51.81 T=  175.5 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1= 130. x2= 135. y1=   .88 y2=   .78     
GP: Deaths    Bangladesh 6/5/2020        135     975    -         811     2323     4   297 11/14/2020
AAA1     1 Bangladesh Deaths    cc1=  .993857 cc2=  .882746 lx=  7.81244 if=  56 il= 136 6/6/2020   n=  80 now=     975 end=       2471       846      2467 U=    40.28 T=  138.8 p1= 153.4 p2=    39.5 ed=   233 9/11/2020   x1=  56. x2= 136. y1=  2.06 y2=   .07 BEST
AAA2     1 Bangladesh Deaths    cc1=  .993857 cc2=  .882746 lx=  7.80844 if=  56 il= 136 6/6/2020   n=  80 now=     975 end=       2471       846      2467 U=    40.28 T=  138.8 p1= 153.4 p2=    39.5 ed=   233 9/11/2020   x1=  56. x2= 136. y1=  2.06 y2=   .07 BEST
GP: Deaths    Bangladesh 6/6/2020        136     975     2471     846     2467     4   233 9/11/2020 
AAA2     1 Bangladesh Deaths    cc1=  .993625 cc2=  .881822 lx=  7.80244 if=  57 il= 136 6/6/2020   n=  79 now=     975 end=       2446       846      2467 U=    39.61 T=  138.4 p1= 150.9 p2=    39.9 ed=   231 9/9/2020    x1=  57. x2= 136. y1=  2.05 y2=   .06     
GP: Deaths    Bangladesh 6/6/2020        136     975     2446     846     2467     4   231 9/9/2020  
AAA1     1 Bangladesh Deaths    cc1=  .993383 cc2=  .880875 lx=  7.81244 if=  58 il= 136 6/6/2020   n=  78 now=     975 end=       2471       846      2467 U=    39.27 T=  138.7 p1= 153.4 p2=    39.5 ed=   231 9/9/2020    x1=  58. x2= 136. y1=  2.06 y2=   .07 BEST
AAA2     1 Bangladesh Deaths    cc1=  .993383 cc2=  .880875 lx=  7.81044 if=  58 il= 136 6/6/2020   n=  78 now=     975 end=       2471       846      2467 U=    39.27 T=  138.7 p1= 153.4 p2=    39.5 ed=   231 9/9/2020    x1=  58. x2= 136. y1=  2.06 y2=   .07 BEST
GP: Deaths    Bangladesh 6/6/2020        136     975     2471     846     2467     4   231 9/9/2020  
AAA2     1 Bangladesh Deaths    cc1=  .993161 cc2=  .879933 lx=  7.82244 if=  59 il= 136 6/6/2020   n=  77 now=     975 end=       2495       846      2467 U=    40.84 T=  139.2 p1= 155.9 p2=    39.1 ed=   235 9/13/2020   x1=  59. x2= 136. y1=  1.96 y2=   .08     
GP: Deaths    Bangladesh 6/6/2020        136     975     2495     846     2467     4   235 9/13/2020 
AAA1     1 Bangladesh Deaths    cc1=  .992909 cc2=  .878948 lx=  7.81244 if=  60 il= 136 6/6/2020   n=  76 now=     975 end=       2471       846      2467 U=    40.14 T=  138.8 p1= 153.4 p2=    39.5 ed=   233 9/11/2020   x1=  60. x2= 136. y1=  1.96 y2=   .07 BEST
AAA2     1 Bangladesh Deaths    cc1=  .992909 cc2=  .878948 lx=  7.81644 if=  60 il= 136 6/6/2020   n=  76 now=     975 end=       2471       846      2467 U=    40.14 T=  138.8 p1= 153.4 p2=    39.5 ed=   233 9/11/2020   x1=  60. x2= 136. y1=  1.96 y2=   .07 BEST
GP: Deaths    Bangladesh 6/6/2020        136     975     2471     846     2467     4   233 9/11/2020 
AAA1     1 Bangladesh Deaths    cc1=  .992625 cc2=  .877917 lx=  7.81244 if=  61 il= 136 6/6/2020   n=  75 now=     975 end=       2471       846      2467 U=    40.88 T=  138.8 p1= 153.4 p2=    39.5 ed=   235 9/13/2020   x1=  61. x2= 136. y1=  1.90 y2=   .07 BEST
AAA2     1 Bangladesh Deaths    cc1=  .992625 cc2=  .877917 lx=  7.81444 if=  61 il= 136 6/6/2020   n=  75 now=     975 end=       2471       846      2467 U=    40.88 T=  138.8 p1= 153.4 p2=    39.5 ed=   235 9/13/2020   x1=  61. x2= 136. y1=  1.90 y2=   .07 BEST
GP: Deaths    Bangladesh 6/6/2020        136     975     2471     846     2467     4   235 9/13/2020 
AAA2     1 Bangladesh Deaths    cc1=  .992369 cc2=  .876899 lx=  7.80244 if=  62 il= 136 6/6/2020   n=  74 now=     975 end=       2446       846      2467 U=    41.14 T=  138.5 p1= 150.9 p2=    39.9 ed=   235 9/13/2020   x1=  62. x2= 136. y1=  1.86 y2=   .06     
GP: Deaths    Bangladesh 6/6/2020        136     975     2446     846     2467     4   235 9/13/2020 
AAA2     1 Bangladesh Deaths    cc1=  .992167 cc2=  .875919 lx=  7.78244 if=  63 il= 136 6/6/2020   n=  73 now=     975 end=       2398       846      2467 U=    41.03 T=  137.7 p1= 145.9 p2=    40.7 ed=   234 9/12/2020   x1=  63. x2= 136. y1=  1.82 y2=   .04     
GP: Deaths    Bangladesh 6/6/2020        136     975     2398     846     2467     4   234 9/12/2020 
AAA2     1 Bangladesh Deaths    cc1=  .992020 cc2=  .874979 lx=  7.76244 if=  64 il= 136 6/6/2020   n=  72 now=     975 end=       2350       846      2467 U=    40.11 T=  136.9 p1= 141.0 p2=    41.5 ed=   231 9/9/2020    x1=  64. x2= 136. y1=  1.82 y2=   .02     
GP: Deaths    Bangladesh 6/6/2020        136     975     2350     846     2467     4   231 9/9/2020  
AAA2     1 Bangladesh Deaths    cc1=  .991793 cc2=  .873942 lx=  7.74244 if=  65 il= 136 6/6/2020   n=  71 now=     975 end=       2304       846      2467 U=    39.19 T=  136.1 p1= 136.3 p2=    42.3 ed=   228 9/6/2020    x1=  65. x2= 136. y1=  1.81 y2=   .00     
GP: Deaths    Bangladesh 6/6/2020        136     975     2304     846     2467     4   228 9/6/2020  
AAA2     1 Bangladesh Deaths    cc1=  .991493 cc2=  .872815 lx=  7.73244 if=  66 il= 136 6/6/2020   n=  70 now=     975 end=       2281       846      2467 U=    38.46 T=  135.7 p1= 133.9 p2=    42.7 ed=   226 9/4/2020    x1=  66. x2= 136. y1=  1.81 y2=  -.01     
GP: Deaths    Bangladesh 6/6/2020        136     975     2281     846     2467     4   226 9/4/2020  
AAA2     1 Bangladesh Deaths    cc1=  .991136 cc2=  .871613 lx=  7.72244 if=  67 il= 136 6/6/2020   n=  69 now=     975 end=       2258       846      2467 U=    37.73 T=  135.3 p1= 131.6 p2=    43.2 ed=   224 9/2/2020    x1=  67. x2= 136. y1=  1.81 y2=  -.02     
GP: Deaths    Bangladesh 6/6/2020        136     975     2258     846     2467     4   224 9/2/2020  
AAA2     1 Bangladesh Deaths    cc1=  .990743 cc2=  .870357 lx=  7.72244 if=  68 il= 136 6/6/2020   n=  68 now=     975 end=       2258       846      2467 U=    37.19 T=  135.3 p1= 131.6 p2=    43.2 ed=   223 9/1/2020    x1=  68. x2= 136. y1=  1.81 y2=  -.02     
GP: Deaths    Bangladesh 6/6/2020        136     975     2258     846     2467     4   223 9/1/2020  
AAA2     1 Bangladesh Deaths    cc1=  .990351 cc2=  .869083 lx=  7.73244 if=  69 il= 136 6/6/2020   n=  67 now=     975 end=       2281       846      2467 U=    36.81 T=  135.7 p1= 133.9 p2=    42.7 ed=   222 8/31/2020   x1=  69. x2= 136. y1=  1.81 y2=  -.01     
GP: Deaths    Bangladesh 6/6/2020        136     975     2281     846     2467     4   222 8/31/2020 
AAA2     1 Bangladesh Deaths    cc1=  .994057 cc2=  .831836 lx=  8.88244 if=  99 il= 136 6/6/2020   n=  37 now=     975 end=       7204       846      2467 U=    65.80 T=  186.1 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  99. x2= 136. y1=  1.32 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   341 12/28/2020
AAA2     1 Bangladesh Deaths    cc1=  .995356 cc2=  .830957 lx=  8.88244 if= 100 il= 136 6/6/2020   n=  36 now=     975 end=       7204       846      2467 U=    64.38 T=  185.0 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1= 100. x2= 136. y1=  1.32 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   336 12/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .996419 cc2=  .829752 lx=  8.88244 if= 101 il= 136 6/6/2020   n=  35 now=     975 end=       7204       846      2467 U=    63.48 T=  184.3 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1= 101. x2= 136. y1=  1.31 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   334 12/21/2020
AAA2     1 Bangladesh Deaths    cc1=  .997454 cc2=  .828423 lx=  8.88244 if= 102 il= 136 6/6/2020   n=  34 now=     975 end=       7204       846      2467 U=    62.01 T=  183.2 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1= 102. x2= 136. y1=  1.31 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   329 12/16/2020
AAA2     1 Bangladesh Deaths    cc1=  .998207 cc2=  .826708 lx=  8.88244 if= 103 il= 136 6/6/2020   n=  33 now=     975 end=       7204       846      2467 U=    61.02 T=  182.5 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1= 103. x2= 136. y1=  1.30 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   326 12/13/2020
AAA2     1 Bangladesh Deaths    cc1=  .998851 cc2=  .824773 lx=  8.88244 if= 104 il= 136 6/6/2020   n=  32 now=     975 end=       7204       846      2467 U=    59.34 T=  181.2 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1= 104. x2= 136. y1=  1.30 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   321 12/8/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999140 cc2=  .822363 lx=  8.88244 if= 105 il= 136 6/6/2020   n=  31 now=     975 end=       7204       846      2467 U=    57.96 T=  180.1 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1= 105. x2= 136. y1=  1.30 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   316 12/3/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999205 cc2=  .819600 lx=  8.88244 if= 106 il= 136 6/6/2020   n=  30 now=     975 end=       7204       846      2467 U=    58.12 T=  180.3 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1= 106. x2= 136. y1=  1.28 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   317 12/4/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999367 cc2=  .816792 lx=  8.88244 if= 107 il= 136 6/6/2020   n=  29 now=     975 end=       7204       846      2467 U=    57.25 T=  179.6 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1= 107. x2= 136. y1=  1.27 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   314 12/1/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999422 cc2=  .813726 lx=  8.88244 if= 108 il= 136 6/6/2020   n=  28 now=     975 end=       7204       846      2467 U=    56.48 T=  179.0 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 108. x2= 136. y1=  1.26 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   312 11/29/2020
AAA2     1 Bangladesh Deaths    cc1=  .999399 cc2=  .810417 lx=  8.88244 if= 109 il= 136 6/6/2020   n=  27 now=     975 end=       7204       846      2467 U=    56.54 T=  179.1 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 109. x2= 136. y1=  1.24 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   312 11/29/2020
AAA2     1 Bangladesh Deaths    cc1=  .999400 cc2=  .806950 lx=  8.88244 if= 110 il= 136 6/6/2020   n=  26 now=     975 end=       7204       846      2467 U=    56.06 T=  178.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 110. x2= 136. y1=  1.23 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   310 11/27/2020
AAA2     1 Bangladesh Deaths    cc1=  .999361 cc2=  .803245 lx=  8.88244 if= 111 il= 136 6/6/2020   n=  25 now=     975 end=       7204       846      2467 U=    55.49 T=  178.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 111. x2= 136. y1=  1.21 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999284 cc2=  .799284 lx=  8.88244 if= 112 il= 136 6/6/2020   n=  24 now=     975 end=       7204       846      2467 U=    56.01 T=  178.7 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1= 112. x2= 136. y1=  1.19 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   310 11/27/2020
AAA2     1 Bangladesh Deaths    cc1=  .999248 cc2=  .795124 lx=  8.88244 if= 113 il= 136 6/6/2020   n=  23 now=     975 end=       7204       846      2467 U=    55.70 T=  178.4 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 113. x2= 136. y1=  1.17 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999186 cc2=  .790671 lx=  8.88244 if= 114 il= 136 6/6/2020   n=  22 now=     975 end=       7204       846      2467 U=    55.44 T=  178.2 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 114. x2= 136. y1=  1.16 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   309 11/26/2020
AAA2     1 Bangladesh Deaths    cc1=  .999099 cc2=  .785898 lx=  8.88244 if= 115 il= 136 6/6/2020   n=  21 now=     975 end=       7204       846      2467 U=    55.22 T=  178.1 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 115. x2= 136. y1=  1.14 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .998987 cc2=  .780769 lx=  8.88244 if= 116 il= 136 6/6/2020   n=  20 now=     975 end=       7204       846      2467 U=    54.60 T=  177.6 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 116. x2= 136. y1=  1.13 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .998827 cc2=  .775220 lx=  8.88244 if= 117 il= 136 6/6/2020   n=  19 now=     975 end=       7204       846      2467 U=    54.91 T=  177.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 117. x2= 136. y1=  1.11 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .998644 cc2=  .769229 lx=  8.88244 if= 118 il= 136 6/6/2020   n=  18 now=     975 end=       7204       846      2467 U=    55.13 T=  178.0 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 118. x2= 136. y1=  1.09 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .998465 cc2=  .762762 lx=  8.88244 if= 119 il= 136 6/6/2020   n=  17 now=     975 end=       7204       846      2467 U=    54.46 T=  177.5 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 119. x2= 136. y1=  1.07 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .998182 cc2=  .755646 lx=  8.88244 if= 120 il= 136 6/6/2020   n=  16 now=     975 end=       7204       846      2467 U=    54.60 T=  177.6 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 120. x2= 136. y1=  1.05 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .997850 cc2=  .747850 lx=  8.88244 if= 121 il= 136 6/6/2020   n=  15 now=     975 end=       7204       846      2467 U=    54.96 T=  177.9 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 121. x2= 136. y1=  1.03 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .997559 cc2=  .739360 lx=  8.88244 if= 122 il= 136 6/6/2020   n=  14 now=     975 end=       7204       846      2467 U=    54.54 T=  177.5 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 122. x2= 136. y1=  1.02 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   306 11/23/2020
AAA2     1 Bangladesh Deaths    cc1=  .997150 cc2=  .729889 lx=  8.88244 if= 123 il= 136 6/6/2020   n=  13 now=     975 end=       7204       846      2467 U=    55.38 T=  178.2 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1= 123. x2= 136. y1=  1.00 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   308 11/25/2020
AAA2     1 Bangladesh Deaths    cc1=  .997307 cc2=  .719957 lx=  8.88244 if= 124 il= 136 6/6/2020   n=  12 now=     975 end=       7204       846      2467 U=    54.84 T=  177.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1= 124. x2= 136. y1=   .98 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   307 11/24/2020
AAA2     1 Bangladesh Deaths    cc1=  .997685 cc2=  .709010 lx=  8.88244 if= 125 il= 136 6/6/2020   n=  11 now=     975 end=       7204       846      2467 U=    54.11 T=  177.2 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 125. x2= 136. y1=   .96 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   304 11/21/2020
AAA2     1 Bangladesh Deaths    cc1=  .998291 cc2=  .696780 lx=  8.88244 if= 126 il= 136 6/6/2020   n=  10 now=     975 end=       7204       846      2467 U=    53.35 T=  176.6 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1= 126. x2= 136. y1=   .95 y2=   .76     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   302 11/19/2020
AAA2     1 Bangladesh Deaths    cc1=  .999295 cc2=  .683068 lx=  8.79244 if= 127 il= 136 6/6/2020   n=   9 now=     975 end=       6584       846      2467 U=    48.93 T=  171.2 p1= 575.3 p2=    14.8 ed=   286 11/3/2020   x1= 127. x2= 136. y1=   .90 y2=   .72     
GP: Deaths    Bangladesh 6/6/2020        136     975    -         846     2467     4   286 11/3/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999369 cc2=  .666036 lx=  7.90244 if= 128 il= 136 6/6/2020   n=   8 now=     975 end=       2703       846      2467 U=    28.66 T=  140.3 p1= 177.2 p2=    36.1 ed=   207 8/16/2020   x1= 128. x2= 136. y1=   .43 y2=   .15     
GP: Deaths    Bangladesh 6/6/2020        136     975     2703     846     2467     4   207 8/16/2020 
AAA2     1 Bangladesh Deaths    cc1=  .999155 cc2=  .645602 lx=  7.68244 if= 129 il= 136 6/6/2020   n=   7 now=     975 end=       2169       846      2467 U=    23.49 T=  134.6 p1= 122.5 p2=    45.0 ed=   190 7/30/2020   x1= 129. x2= 136. y1=   .24 y2=  -.06     
GP: Deaths    Bangladesh 6/6/2020        136     975     2169     846     2467     4   190 7/30/2020 
AAA2     1 Bangladesh Deaths    cc1=  .998793 cc2=  .620829 lx=  8.03244 if= 130 il= 136 6/6/2020   n=   6 now=     975 end=       3079       846      2467 U=    32.32 T=  144.3 p1= 215.8 p2=    31.7 ed=   220 8/29/2020   x1= 130. x2= 136. y1=   .44 y2=   .26     
