TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12001.00000        9.39275
TAB:  Denmark Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Denmark Deaths    cc1=  .996596 cc2=  .857921 lx=  6.39519 if=  82 il= 133 6/3/2020   n=  51 now=     593 end=        598       580       602 U=    16.25 T=   77.2 p1=    .8 p2=    99.2 ed=   115 5/16/2020   x1=  82. x2= 133. y1=  -.30 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .996789 cc2=  .857921 lx=  6.39019 if=  82 il= 133 6/3/2020   n=  51 now=     593 end=        598       580       602 U=    16.25 T=   77.2 p1=    .8 p2=    99.2 ed=   115 5/16/2020   x1=  82. x2= 133. y1=  -.30 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   115 5/16/2020 
AAA1     1 Denmark Deaths    cc1=  .996391 cc2=  .856363 lx=  6.39519 if=  83 il= 133 6/3/2020   n=  50 now=     593 end=        598       580       602 U=    16.27 T=   77.1 p1=    .8 p2=    99.2 ed=   115 5/16/2020   x1=  83. x2= 133. y1=  -.36 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .996604 cc2=  .856363 lx=  6.39019 if=  83 il= 133 6/3/2020   n=  50 now=     593 end=        598       580       602 U=    16.27 T=   77.1 p1=    .8 p2=    99.2 ed=   115 5/16/2020   x1=  83. x2= 133. y1=  -.36 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   115 5/16/2020 
AAA1     1 Denmark Deaths    cc1=  .996208 cc2=  .854786 lx=  6.38519 if=  84 il= 133 6/3/2020   n=  49 now=     593 end=        592       580       602 U=    14.49 T=   77.8 p1=   -.2 p2=   100.2 ed=   111 5/12/2020   x1=  84. x2= 133. y1=  -.43 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .996412 cc2=  .854786 lx=  6.38919 if=  84 il= 133 6/3/2020   n=  49 now=     593 end=        592       580       602 U=    14.49 T=   77.8 p1=   -.2 p2=   100.2 ed=   111 5/12/2020   x1=  84. x2= 133. y1=  -.43 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   111 5/12/2020 
AAA1     1 Denmark Deaths    cc1=  .995999 cc2=  .853142 lx=  6.38519 if=  85 il= 133 6/3/2020   n=  48 now=     593 end=        592       580       602 U=    14.45 T=   77.9 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  85. x2= 133. y1=  -.49 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .996195 cc2=  .853142 lx=  6.38919 if=  85 il= 133 6/3/2020   n=  48 now=     593 end=        592       580       602 U=    14.45 T=   77.9 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  85. x2= 133. y1=  -.49 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .995771 cc2=  .851433 lx=  6.38519 if=  86 il= 133 6/3/2020   n=  47 now=     593 end=        592       580       602 U=    14.49 T=   77.8 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  86. x2= 133. y1=  -.57 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .995959 cc2=  .851433 lx=  6.38919 if=  86 il= 133 6/3/2020   n=  47 now=     593 end=        592       580       602 U=    14.49 T=   77.8 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  86. x2= 133. y1=  -.57 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .995285 cc2=  .847843 lx=  6.38519 if=  88 il= 133 6/3/2020   n=  45 now=     593 end=        592       580       602 U=    14.32 T=   78.4 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  88. x2= 133. y1=  -.67 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .995442 cc2=  .847843 lx=  6.38919 if=  88 il= 133 6/3/2020   n=  45 now=     593 end=        592       580       602 U=    14.32 T=   78.4 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  88. x2= 133. y1=  -.67 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .994985 cc2=  .845914 lx=  6.38519 if=  89 il= 133 6/3/2020   n=  44 now=     593 end=        592       580       602 U=    14.23 T=   78.8 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  89. x2= 133. y1=  -.72 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .995136 cc2=  .845914 lx=  6.38819 if=  89 il= 133 6/3/2020   n=  44 now=     593 end=        592       580       602 U=    14.23 T=   78.8 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  89. x2= 133. y1=  -.72 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .994261 cc2=  .841762 lx=  6.38519 if=  91 il= 133 6/3/2020   n=  42 now=     593 end=        592       580       602 U=    14.11 T=   79.2 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  91. x2= 133. y1=  -.83 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .994438 cc2=  .841762 lx=  6.38919 if=  91 il= 133 6/3/2020   n=  42 now=     593 end=        592       580       602 U=    14.11 T=   79.2 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  91. x2= 133. y1=  -.83 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .993840 cc2=  .839537 lx=  6.38519 if=  92 il= 133 6/3/2020   n=  41 now=     593 end=        592       580       602 U=    14.07 T=   79.4 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  92. x2= 133. y1=  -.89 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .994035 cc2=  .839537 lx=  6.38919 if=  92 il= 133 6/3/2020   n=  41 now=     593 end=        592       580       602 U=    14.07 T=   79.4 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  92. x2= 133. y1=  -.89 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .993376 cc2=  .837203 lx=  6.38519 if=  93 il= 133 6/3/2020   n=  40 now=     593 end=        592       580       602 U=    14.00 T=   79.7 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  93. x2= 133. y1=  -.95 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .993597 cc2=  .837203 lx=  6.38919 if=  93 il= 133 6/3/2020   n=  40 now=     593 end=        592       580       602 U=    14.00 T=   79.7 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  93. x2= 133. y1=  -.95 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .992868 cc2=  .834754 lx=  6.38519 if=  94 il= 133 6/3/2020   n=  39 now=     593 end=        592       580       602 U=    14.14 T=   79.1 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  94. x2= 133. y1= -1.05 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .993128 cc2=  .834754 lx=  6.38919 if=  94 il= 133 6/3/2020   n=  39 now=     593 end=        592       580       602 U=    14.14 T=   79.1 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  94. x2= 133. y1= -1.05 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .992313 cc2=  .832184 lx=  6.38519 if=  95 il= 133 6/3/2020   n=  38 now=     593 end=        592       580       602 U=    13.91 T=   80.0 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  95. x2= 133. y1= -1.08 y2= -3.81 BEST
AAA2     1 Denmark Deaths    cc1=  .992584 cc2=  .832184 lx=  6.38919 if=  95 il= 133 6/3/2020   n=  38 now=     593 end=        592       580       602 U=    13.91 T=   80.0 p1=   -.2 p2=   100.2 ed=   112 5/13/2020   x1=  95. x2= 133. y1= -1.08 y2= -3.81 BEST
GP: Deaths    Denmark 6/3/2020        133     593      592     580      602    46   112 5/13/2020 
AAA1     1 Denmark Deaths    cc1=  .991733 cc2=  .829512 lx=  6.39519 if=  96 il= 133 6/3/2020   n=  37 now=     593 end=        598       580       602 U=    15.72 T=   79.0 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  96. x2= 133. y1= -1.08 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .992026 cc2=  .829512 lx=  6.39019 if=  96 il= 133 6/3/2020   n=  37 now=     593 end=        598       580       602 U=    15.72 T=   79.0 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  96. x2= 133. y1= -1.08 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   116 5/17/2020 
AAA1     1 Denmark Deaths    cc1=  .991359 cc2=  .826960 lx=  6.39519 if=  97 il= 133 6/3/2020   n=  36 now=     593 end=        598       580       602 U=    15.62 T=   79.3 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  97. x2= 133. y1= -1.13 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .991552 cc2=  .826960 lx=  6.39119 if=  97 il= 133 6/3/2020   n=  36 now=     593 end=        598       580       602 U=    15.62 T=   79.3 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  97. x2= 133. y1= -1.13 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   116 5/17/2020 
AAA1     1 Denmark Deaths    cc1=  .991152 cc2=  .824485 lx=  6.39519 if=  98 il= 133 6/3/2020   n=  35 now=     593 end=        598       580       602 U=    15.64 T=   79.3 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  98. x2= 133. y1= -1.20 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .991227 cc2=  .824485 lx=  6.39219 if=  98 il= 133 6/3/2020   n=  35 now=     593 end=        598       580       602 U=    15.64 T=   79.3 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  98. x2= 133. y1= -1.20 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   116 5/17/2020 
AAA1     1 Denmark Deaths    cc1=  .991047 cc2=  .822016 lx=  6.39519 if=  99 il= 133 6/3/2020   n=  34 now=     593 end=        598       580       602 U=    15.67 T=   79.1 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  99. x2= 133. y1= -1.27 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .991048 cc2=  .822016 lx=  6.39419 if=  99 il= 133 6/3/2020   n=  34 now=     593 end=        598       580       602 U=    15.67 T=   79.1 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1=  99. x2= 133. y1= -1.27 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   116 5/17/2020 
AAA1     1 Denmark Deaths    cc1=  .991057 cc2=  .819559 lx=  6.39519 if= 100 il= 133 6/3/2020   n=  33 now=     593 end=        598       580       602 U=    15.68 T=   79.1 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1= 100. x2= 133. y1= -1.33 y2= -3.44 BEST
AAA2     1 Denmark Deaths    cc1=  .991111 cc2=  .819559 lx=  6.39819 if= 100 il= 133 6/3/2020   n=  33 now=     593 end=        598       580       602 U=    15.68 T=   79.1 p1=    .8 p2=    99.2 ed=   116 5/17/2020   x1= 100. x2= 133. y1= -1.33 y2= -3.44 BEST
GP: Deaths    Denmark 6/3/2020        133     593      598     580      602    46   116 5/17/2020 
AAA1     1 Denmark Deaths    cc1=  .991714 cc2=  .817636 lx=  6.40519 if= 101 il= 133 6/3/2020   n=  32 now=     593 end=        604       580       602 U=    18.32 T=   75.0 p1=   1.9 p2=    98.2 ed=   118 5/19/2020   x1= 101. x2= 133. y1= -1.42 y2= -3.17 BEST
AAA2     1 Denmark Deaths    cc1=  .991730 cc2=  .817636 lx=  6.40319 if= 101 il= 133 6/3/2020   n=  32 now=     593 end=        604       580       602 U=    18.32 T=   75.0 p1=   1.9 p2=    98.2 ed=   118 5/19/2020   x1= 101. x2= 133. y1= -1.42 y2= -3.17 BEST
GP: Deaths    Denmark 6/3/2020        133     593      604     580      602    46   118 5/19/2020 
AAA1     1 Denmark Deaths    cc1=  .991995 cc2=  .812390 lx=  6.41519 if= 103 il= 133 6/3/2020   n=  30 now=     593 end=        611       580       602 U=    21.21 T=   70.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 103. x2= 133. y1= -1.54 y2= -2.95 BEST
AAA2     1 Denmark Deaths    cc1=  .991995 cc2=  .812390 lx=  6.41519 if= 103 il= 133 6/3/2020   n=  30 now=     593 end=        611       580       602 U=    21.21 T=   70.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 103. x2= 133. y1= -1.54 y2= -2.95 BEST
GP: Deaths    Denmark 6/3/2020        133     593      611     580      602    46   120 5/21/2020 
AAA2     1 Denmark Deaths    cc1=  .992015 cc2=  .809441 lx=  6.42519 if= 104 il= 133 6/3/2020   n=  29 now=     593 end=        617       580       602 U=    24.34 T=   65.4 p1=   4.0 p2=    96.1 ed=   122 5/23/2020   x1= 104. x2= 133. y1= -1.59 y2= -2.78     
GP: Deaths    Denmark 6/3/2020        133     593      617     580      602    46   122 5/23/2020 
AAA2     1 Denmark Deaths    cc1=  .991415 cc2=  .805720 lx=  6.42519 if= 105 il= 133 6/3/2020   n=  28 now=     593 end=        617       580       602 U=    24.10 T=   66.0 p1=   4.0 p2=    96.1 ed=   122 5/23/2020   x1= 105. x2= 133. y1= -1.62 y2= -2.78     
GP: Deaths    Denmark 6/3/2020        133     593      617     580      602    46   122 5/23/2020 
AAA2     1 Denmark Deaths    cc1=  .991314 cc2=  .802332 lx=  6.44519 if= 106 il= 133 6/3/2020   n=  27 now=     593 end=        629       580       602 U=    29.86 T=   58.4 p1=   6.1 p2=    94.3 ed=   128 5/29/2020   x1= 106. x2= 133. y1= -1.59 y2= -2.50     
GP: Deaths    Denmark 6/3/2020        133     593      629     580      602    46   128 5/29/2020 
AAA2     1 Denmark Deaths    cc1=  .990584 cc2=  .798134 lx=  6.45519 if= 107 il= 133 6/3/2020   n=  26 now=     593 end=        635       580       602 U=    34.11 T=   51.7 p1=   7.1 p2=    93.4 ed=   132 6/2/2020    x1= 107. x2= 133. y1= -1.62 y2= -2.38     
GP: Deaths    Denmark 6/3/2020        133     593      635     580      602    46   132 6/2/2020  
AAA2     1 Denmark Deaths    cc1=  .989517 cc2=  .793401 lx=  6.44519 if= 108 il= 133 6/3/2020   n=  25 now=     593 end=        629       580       602 U=    31.90 T=   53.3 p1=   6.1 p2=    94.3 ed=   128 5/29/2020   x1= 108. x2= 133. y1= -1.72 y2= -2.50     
GP: Deaths    Denmark 6/3/2020        133     593      629     580      602    46   128 5/29/2020 
AAA2     1 Denmark Deaths    cc1=  .988552 cc2=  .788552 lx=  6.44519 if= 109 il= 133 6/3/2020   n=  24 now=     593 end=        629       580       602 U=    31.94 T=   53.2 p1=   6.1 p2=    94.3 ed=   128 5/29/2020   x1= 109. x2= 133. y1= -1.75 y2= -2.50     
GP: Deaths    Denmark 6/3/2020        133     593      629     580      602    46   128 5/29/2020 
AAA2     1 Denmark Deaths    cc1=  .987652 cc2=  .783528 lx=  6.43519 if= 110 il= 133 6/3/2020   n=  23 now=     593 end=        623       580       602 U=    29.67 T=   55.0 p1=   5.1 p2=    95.2 ed=   125 5/26/2020   x1= 110. x2= 133. y1= -1.85 y2= -2.63     
GP: Deaths    Denmark 6/3/2020        133     593      623     580      602    46   125 5/26/2020 
AAA2     1 Denmark Deaths    cc1=  .987507 cc2=  .778993 lx=  6.42519 if= 111 il= 133 6/3/2020   n=  22 now=     593 end=        617       580       602 U=    23.59 T=   67.5 p1=   4.0 p2=    96.1 ed=   123 5/24/2020   x1= 111. x2= 133. y1= -1.85 y2= -2.78     
GP: Deaths    Denmark 6/3/2020        133     593      617     580      602    46   123 5/24/2020 
AAA2     1 Denmark Deaths    cc1=  .986457 cc2=  .773256 lx=  6.43519 if= 112 il= 133 6/3/2020   n=  21 now=     593 end=        623       580       602 U=    27.09 T=   61.8 p1=   5.1 p2=    95.2 ed=   125 5/26/2020   x1= 112. x2= 133. y1= -1.85 y2= -2.63     
GP: Deaths    Denmark 6/3/2020        133     593      623     580      602    46   125 5/26/2020 
AAA2     1 Denmark Deaths    cc1=  .984591 cc2=  .766373 lx=  6.44519 if= 113 il= 133 6/3/2020   n=  20 now=     593 end=        629       580       602 U=    30.24 T=   57.4 p1=   6.1 p2=    94.3 ed=   128 5/29/2020   x1= 113. x2= 133. y1= -1.84 y2= -2.50     
GP: Deaths    Denmark 6/3/2020        133     593      629     580      602    46   128 5/29/2020 
AAA2     1 Denmark Deaths    cc1=  .981745 cc2=  .752330 lx=  6.51519 if= 115 il= 133 6/3/2020   n=  18 now=     593 end=        675       580       602 U=    50.01 T=   38.8 p1=  13.8 p2=    87.9 ed=   156 6/26/2020   x1= 115. x2= 133. y1= -1.52 y2= -1.88     
GP: Deaths    Denmark 6/3/2020        133     593      675     580      602    46   156 6/26/2020 
AAA2     1 Denmark Deaths    cc1=  .979326 cc2=  .743623 lx=  6.60519 if= 116 il= 133 6/3/2020   n=  17 now=     593 end=        738       580       602 U=    78.47 T=   21.7 p1=  24.5 p2=    80.4 ed=   206 8/15/2020   x1= 116. x2= 133. y1= -1.20 y2= -1.42     
GP: Deaths    Denmark 6/3/2020        133     593      738     580      602    46   206 8/15/2020 
AAA2     1 Denmark Deaths    cc1=  .975503 cc2=  .732968 lx=  6.65519 if= 117 il= 133 6/3/2020   n=  16 now=     593 end=        776       580       602 U=    90.13 T=   22.1 p1=  30.9 p2=    76.4 ed=   234 9/12/2020   x1= 117. x2= 133. y1= -1.05 y2= -1.23     
GP: Deaths    Denmark 6/3/2020        133     593      776     580      602    46   234 9/12/2020 
AAA2     1 Denmark Deaths    cc1=  .972643 cc2=  .722643 lx=  8.38519 if= 118 il= 133 6/3/2020   n=  15 now=     593 end=       4381       580       602 U=   598.82 T=  554.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 133. y1=   .73 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .968511 cc2=  .710312 lx=  8.38519 if= 119 il= 133 6/3/2020   n=  14 now=     593 end=       4381       580       602 U=   624.25 T=  572.6 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 133. y1=   .73 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .961753 cc2=  .694491 lx=  8.38519 if= 120 il= 133 6/3/2020   n=  13 now=     593 end=       4381       580       602 U=   795.75 T=  693.3 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 120. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .971848 cc2=  .694498 lx=  8.38519 if= 121 il= 133 6/3/2020   n=  12 now=     593 end=       4381       580       602 U=   734.53 T=  650.2 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 121. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .979192 cc2=  .690517 lx=  8.38519 if= 122 il= 133 6/3/2020   n=  11 now=     593 end=       4381       580       602 U=   673.32 T=  607.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 122. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .982290 cc2=  .680779 lx=  8.38519 if= 123 il= 133 6/3/2020   n=  10 now=     593 end=       4381       580       602 U=   646.41 T=  588.2 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 123. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .986031 cc2=  .669803 lx=  8.38519 if= 124 il= 133 6/3/2020   n=   9 now=     593 end=       4381       580       602 U=   616.27 T=  567.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 124. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .989978 cc2=  .656645 lx=  8.38519 if= 125 il= 133 6/3/2020   n=   8 now=     593 end=       4381       580       602 U=   547.79 T=  518.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 125. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
AAA2     1 Denmark Deaths    cc1=  .986528 cc2=  .632974 lx=  8.38519 if= 126 il= 133 6/3/2020   n=   7 now=     593 end=       4381       580       602 U=   543.72 T=  515.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 126. x2= 133. y1=   .72 y2=   .70     
GP: Deaths    Denmark 6/3/2020        133     593    -         580      602    46   999 undefine  
