TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4834.00000        8.48343
TAB:  US_Washington_Yakima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Yakima Deaths    cc1=  .981500 cc2=  .679989 lx=  4.05439 if=  80 il=  90 4/21/2020  n=  10 now=     104 end=         57        38        59 U=    10.73 T=   80.6 p1= -45.2 p2=   182.5 ed=   105 5/6/2020    x1=  80. x2=  90. y1=   .06 y2=  -.88     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       57      38       59     5   105 5/6/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .980236 cc2=  .664008 lx=  3.89439 if=  81 il=  90 4/21/2020  n=   9 now=     104 end=         49        38        59 U=     7.52 T=   79.8 p1= -52.9 p2=   212.2 ed=    97 4/28/2020   x1=  81. x2=  90. y1=  -.16 y2= -1.36     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       49      38       59     5    97 4/28/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .976994 cc2=  .643661 lx=  3.80439 if=  82 il=  90 4/21/2020  n=   8 now=     104 end=         44        38        59 U=     5.28 T=   80.6 p1= -57.7 p2=   236.4 ed=    93 4/24/2020   x1=  82. x2=  90. y1=  -.27 y2= -1.79     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       44      38       59     5    93 4/24/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .967167 cc2=  .613614 lx=  3.83439 if=  83 il=  90 4/21/2020  n=   7 now=     104 end=         46        38        59 U=     6.14 T=   80.0 p1= -55.8 p2=   226.1 ed=    94 4/25/2020   x1=  83. x2=  90. y1=  -.49 y2= -1.63     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       46      38       59     5    94 4/25/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .953280 cc2=  .575316 lx=  3.74439 if=  84 il=  90 4/21/2020  n=   6 now=     104 end=         42        38        59 U=     4.76 T=   79.4 p1= -59.6 p2=   247.6 ed=    90 4/21/2020   x1=  84. x2=  90. y1=  -.98 y2= -2.24     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       42      38       59     5    90 4/21/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .967668 cc2=  .559420 lx=  3.70439 if=  85 il=  90 4/21/2020  n=   5 now=     104 end=         40        38        59 U=     3.09 T=   81.6 p1= -61.5 p2=   260.0 ed=    88 4/19/2020   x1=  85. x2=  90. y1= -1.09 y2= -2.71     
GP: Deaths    US_Washington_Yakima 4/21/2020        90     104       40      38       59     5    88 4/19/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993508 cc2=  .807812 lx=  4.22439 if=  63 il=  91 4/22/2020  n=  28 now=     104 end=         68        38        56 U=    14.18 T=   83.4 p1= -34.6 p2=   152.9 ed=   116 5/17/2020   x1=  63. x2=  91. y1=  1.44 y2=  -.53     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       68      38       56     3   116 5/17/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993024 cc2=  .804042 lx=  4.19439 if=  64 il=  91 4/22/2020  n=  27 now=     104 end=         66        38        56 U=    14.68 T=   82.4 p1= -36.5 p2=   157.6 ed=   117 5/18/2020   x1=  64. x2=  91. y1=  1.25 y2=  -.59     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       66      38       56     3   117 5/18/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994227 cc2=  .801777 lx=  4.12439 if=  65 il=  91 4/22/2020  n=  26 now=     104 end=         61        38        56 U=    13.31 T=   81.4 p1= -41.3 p2=   170.5 ed=   112 5/13/2020   x1=  65. x2=  91. y1=  1.23 y2=  -.72     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       61      38       56     3   112 5/13/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994812 cc2=  .798696 lx=  4.08439 if=  66 il=  91 4/22/2020  n=  25 now=     104 end=         59        38        56 U=    12.33 T=   81.1 p1= -43.3 p2=   176.3 ed=   110 5/11/2020   x1=  66. x2=  91. y1=  1.22 y2=  -.81     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       59      38       56     3   110 5/11/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994752 cc2=  .794752 lx=  4.04439 if=  67 il=  91 4/22/2020  n=  24 now=     104 end=         57        38        56 U=    11.38 T=   80.8 p1= -45.2 p2=   182.5 ed=   107 5/8/2020    x1=  67. x2=  91. y1=  1.21 y2=  -.90     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       57      38       56     3   107 5/8/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .994144 cc2=  .790020 lx=  4.03439 if=  68 il=  91 4/22/2020  n=  23 now=     104 end=         56        38        56 U=    11.49 T=   80.4 p1= -46.2 p2=   185.7 ed=   107 5/8/2020    x1=  68. x2=  91. y1=  1.08 y2=  -.92 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994144 cc2=  .790020 lx=  4.03239 if=  68 il=  91 4/22/2020  n=  23 now=     104 end=         56        38        56 U=    11.49 T=   80.4 p1= -46.2 p2=   185.7 ed=   107 5/8/2020    x1=  68. x2=  91. y1=  1.08 y2=  -.92 BEST
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       56      38       56     3   107 5/8/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993815 cc2=  .785300 lx=  4.00439 if=  69 il=  91 4/22/2020  n=  22 now=     104 end=         54        38        56 U=    10.63 T=   80.3 p1= -48.1 p2=   192.6 ed=   105 5/6/2020    x1=  69. x2=  91. y1=  1.07 y2= -1.00     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       54      38       56     3   105 5/6/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992934 cc2=  .779734 lx=  4.00439 if=  70 il=  91 4/22/2020  n=  21 now=     104 end=         54        38        56 U=    10.15 T=   80.8 p1= -48.1 p2=   192.6 ed=   104 5/5/2020    x1=  70. x2=  91. y1=  1.07 y2= -1.00     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       54      38       56     3   104 5/5/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992650 cc2=  .774432 lx=  4.06439 if=  71 il=  91 4/22/2020  n=  20 now=     104 end=         58        38        56 U=    11.96 T=   80.8 p1= -44.2 p2=   179.3 ed=   109 5/10/2020   x1=  71. x2=  91. y1=   .82 y2=  -.85     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       58      38       56     3   109 5/10/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .991835 cc2=  .768228 lx=  4.03439 if=  72 il=  91 4/22/2020  n=  19 now=     104 end=         56        38        56 U=    10.97 T=   80.9 p1= -46.2 p2=   185.7 ed=   106 5/7/2020    x1=  72. x2=  91. y1=   .81 y2=  -.92 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991835 cc2=  .768228 lx=  4.03239 if=  72 il=  91 4/22/2020  n=  19 now=     104 end=         56        38        56 U=    10.97 T=   80.9 p1= -46.2 p2=   185.7 ed=   106 5/7/2020    x1=  72. x2=  91. y1=   .81 y2=  -.92 BEST
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       56      38       56     3   106 5/7/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .990527 cc2=  .761112 lx=  4.04439 if=  73 il=  91 4/22/2020  n=  18 now=     104 end=         57        38        56 U=    10.97 T=   81.1 p1= -45.2 p2=   182.5 ed=   107 5/8/2020    x1=  73. x2=  91. y1=   .74 y2=  -.90     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       57      38       56     3   107 5/8/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .989391 cc2=  .753689 lx=  4.12439 if=  74 il=  91 4/22/2020  n=  17 now=     104 end=         61        38        56 U=    12.36 T=   82.1 p1= -41.3 p2=   170.5 ed=   111 5/12/2020   x1=  74. x2=  91. y1=   .66 y2=  -.72     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       61      38       56     3   111 5/12/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .987906 cc2=  .745370 lx=  4.22439 if=  75 il=  91 4/22/2020  n=  16 now=     104 end=         68        38        56 U=    14.72 T=   83.2 p1= -34.6 p2=   152.9 ed=   117 5/18/2020   x1=  75. x2=  91. y1=   .55 y2=  -.53     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       68      38       56     3   117 5/18/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .983525 cc2=  .716264 lx=  4.38439 if=  78 il=  91 4/22/2020  n=  13 now=     104 end=         80        38        56 U=    18.75 T=   85.5 p1= -23.1 p2=   130.0 ed=   129 5/30/2020   x1=  78. x2=  91. y1=   .40 y2=  -.29     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       80      38       56     3   129 5/30/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .982784 cc2=  .705434 lx=  4.03439 if=  79 il=  91 4/22/2020  n=  12 now=     104 end=         56        38        56 U=    11.88 T=   80.0 p1= -46.2 p2=   185.7 ed=   108 5/9/2020    x1=  79. x2=  91. y1=   .09 y2=  -.92 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .982784 cc2=  .705434 lx=  4.03639 if=  79 il=  91 4/22/2020  n=  12 now=     104 end=         56        38        56 U=    11.88 T=   80.0 p1= -46.2 p2=   185.7 ed=   108 5/9/2020    x1=  79. x2=  91. y1=   .09 y2=  -.92 BEST
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       56      38       56     3   108 5/9/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .982443 cc2=  .693768 lx=  3.87439 if=  80 il=  91 4/22/2020  n=  11 now=     104 end=         48        38        56 U=     8.39 T=   78.9 p1= -53.8 p2=   216.7 ed=    98 4/29/2020   x1=  80. x2=  91. y1=  -.13 y2= -1.44     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       48      38       56     3    98 4/29/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .981827 cc2=  .680315 lx=  3.79439 if=  81 il=  91 4/22/2020  n=  10 now=     104 end=         44        38        56 U=     6.39 T=   79.2 p1= -57.7 p2=   236.4 ed=    94 4/25/2020   x1=  81. x2=  91. y1=  -.29 y2= -1.85     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       44      38       56     3    94 4/25/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .979714 cc2=  .663486 lx=  3.74439 if=  82 il=  91 4/22/2020  n=   9 now=     104 end=         42        38        56 U=     4.79 T=   80.3 p1= -59.6 p2=   247.6 ed=    91 4/22/2020   x1=  82. x2=  91. y1=  -.36 y2= -2.24     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       42      38       56     3    91 4/22/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .972046 cc2=  .638713 lx=  3.73439 if=  83 il=  91 4/22/2020  n=   8 now=     104 end=         41        38        56 U=     4.78 T=   79.8 p1= -60.6 p2=   253.7 ed=    91 4/22/2020   x1=  83. x2=  91. y1=  -.66 y2= -2.34     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       41      38       56     3    91 4/22/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .963300 cc2=  .609746 lx=  3.69439 if=  84 il=  91 4/22/2020  n=   7 now=     104 end=         40        38        56 U=     4.00 T=   79.5 p1= -61.5 p2=   260.0 ed=    88 4/19/2020   x1=  84. x2=  91. y1= -1.12 y2= -2.87     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       40      38       56     3    88 4/19/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .971391 cc2=  .593427 lx=  3.67439 if=  85 il=  91 4/22/2020  n=   6 now=     104 end=         39        38        56 U=     2.83 T=   81.7 p1= -62.5 p2=   266.7 ed=    88 4/19/2020   x1=  85. x2=  91. y1= -1.18 y2= -3.30     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       39      38       56     3    88 4/19/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .966067 cc2=  .557818 lx=  3.66439 if=  86 il=  91 4/22/2020  n=   5 now=     104 end=         39        38        56 U=     2.08 T=   83.5 p1= -62.5 p2=   266.7 ed=    88 4/19/2020   x1=  86. x2=  91. y1= -1.21 y2= -3.62     
GP: Deaths    US_Washington_Yakima 4/22/2020        91     104       39      38       56     3    88 4/19/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994131 cc2=  .811556 lx=  4.21439 if=  63 il=  92 4/23/2020  n=  29 now=     104 end=         67        41        59 U=    13.61 T=   82.6 p1= -35.6 p2=   155.2 ed=   114 5/15/2020   x1=  63. x2=  92. y1=  1.44 y2=  -.69     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       67      41       59     6   114 5/15/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993722 cc2=  .808027 lx=  4.18439 if=  64 il=  92 4/23/2020  n=  28 now=     104 end=         65        41        59 U=    13.98 T=   81.5 p1= -37.5 p2=   160.0 ed=   114 5/15/2020   x1=  64. x2=  92. y1=  1.25 y2=  -.75     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       65      41       59     6   114 5/15/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994824 cc2=  .805842 lx=  4.13439 if=  65 il=  92 4/23/2020  n=  27 now=     104 end=         62        41        59 U=    12.85 T=   80.9 p1= -40.4 p2=   167.7 ed=   111 5/12/2020   x1=  65. x2=  92. y1=  1.24 y2=  -.87     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       62      41       59     6   111 5/12/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .995352 cc2=  .802902 lx=  4.09439 if=  66 il=  92 4/23/2020  n=  26 now=     104 end=         60        41        59 U=    11.87 T=   80.5 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  66. x2=  92. y1=  1.22 y2=  -.97 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .995352 cc2=  .802902 lx=  4.09339 if=  66 il=  92 4/23/2020  n=  26 now=     104 end=         60        41        59 U=    11.87 T=   80.5 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  66. x2=  92. y1=  1.22 y2=  -.97 BEST
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       60      41       59     6   108 5/9/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .995293 cc2=  .799177 lx=  4.06439 if=  67 il=  92 4/23/2020  n=  25 now=     104 end=         58        41        59 U=    11.05 T=   80.4 p1= -44.2 p2=   179.3 ed=   106 5/7/2020    x1=  67. x2=  92. y1=  1.22 y2= -1.05 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .995293 cc2=  .799177 lx=  4.06539 if=  67 il=  92 4/23/2020  n=  25 now=     104 end=         58        41        59 U=    11.05 T=   80.4 p1= -44.2 p2=   179.3 ed=   106 5/7/2020    x1=  67. x2=  92. y1=  1.22 y2= -1.05 BEST
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       58      41       59     6   106 5/7/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994759 cc2=  .794759 lx=  4.05439 if=  68 il=  92 4/23/2020  n=  24 now=     104 end=         57        41        59 U=    11.11 T=   80.0 p1= -45.2 p2=   182.5 ed=   106 5/7/2020    x1=  68. x2=  92. y1=  1.08 y2= -1.08     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       57      41       59     6   106 5/7/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .994450 cc2=  .790326 lx=  4.03439 if=  69 il=  92 4/23/2020  n=  23 now=     104 end=         56        41        59 U=    10.39 T=   80.2 p1= -46.2 p2=   185.7 ed=   104 5/5/2020    x1=  69. x2=  92. y1=  1.08 y2= -1.14     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       56      41       59     6   104 5/5/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993692 cc2=  .785177 lx=  4.03439 if=  70 il=  92 4/23/2020  n=  22 now=     104 end=         56        41        59 U=     9.94 T=   80.7 p1= -46.2 p2=   185.7 ed=   104 5/5/2020    x1=  70. x2=  92. y1=  1.08 y2= -1.14     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       56      41       59     6   104 5/5/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .993562 cc2=  .780362 lx=  4.08439 if=  71 il=  92 4/23/2020  n=  21 now=     104 end=         59        41        59 U=    11.53 T=   80.6 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  71. x2=  92. y1=   .83 y2=  -.99 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .993563 cc2=  .780362 lx=  4.08639 if=  71 il=  92 4/23/2020  n=  21 now=     104 end=         59        41        59 U=    11.53 T=   80.6 p1= -43.3 p2=   176.3 ed=   107 5/8/2020    x1=  71. x2=  92. y1=   .83 y2=  -.99 BEST
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       59      41       59     6   107 5/8/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .992860 cc2=  .774642 lx=  4.06439 if=  72 il=  92 4/23/2020  n=  20 now=     104 end=         58        41        59 U=    10.70 T=   80.8 p1= -44.2 p2=   179.3 ed=   106 5/7/2020    x1=  72. x2=  92. y1=   .82 y2= -1.05 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .992860 cc2=  .774642 lx=  4.06239 if=  72 il=  92 4/23/2020  n=  20 now=     104 end=         58        41        59 U=    10.70 T=   80.8 p1= -44.2 p2=   179.3 ed=   106 5/7/2020    x1=  72. x2=  92. y1=   .82 y2= -1.05 BEST
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       58      41       59     6   106 5/7/2020  
AAA1     1 US_Washington_Yakima Deaths    cc1=  .991806 cc2=  .768199 lx=  4.07439 if=  73 il=  92 4/23/2020  n=  19 now=     104 end=         58        41        59 U=    10.71 T=   81.1 p1= -44.2 p2=   179.3 ed=   106 5/7/2020    x1=  73. x2=  92. y1=   .76 y2= -1.02 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .991807 cc2=  .768199 lx=  4.07939 if=  73 il=  92 4/23/2020  n=  19 now=     104 end=         58        41        59 U=    10.71 T=   81.1 p1= -44.2 p2=   179.3 ed=   106 5/7/2020    x1=  73. x2=  92. y1=   .76 y2= -1.02 BEST
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       58      41       59     6   106 5/7/2020  
AAA2     1 US_Washington_Yakima Deaths    cc1=  .990968 cc2=  .761552 lx=  4.14439 if=  74 il=  92 4/23/2020  n=  18 now=     104 end=         63        41        59 U=    11.93 T=   82.0 p1= -39.4 p2=   165.1 ed=   110 5/11/2020   x1=  74. x2=  92. y1=   .67 y2=  -.84     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       63      41       59     6   110 5/11/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .989825 cc2=  .754123 lx=  4.22439 if=  75 il=  92 4/23/2020  n=  17 now=     104 end=         68        41        59 U=    13.87 T=   82.7 p1= -34.6 p2=   152.9 ed=   115 5/16/2020   x1=  75. x2=  92. y1=   .55 y2=  -.67     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       68      41       59     6   115 5/16/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .987242 cc2=  .737242 lx=  4.64439 if=  77 il=  92 4/23/2020  n=  15 now=     104 end=        103        41        59 U=    22.53 T=   90.4 p1=  -1.0 p2=   101.0 ed=   143 6/13/2020   x1=  77. x2=  92. y1=   .59 y2=  -.07     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104      103      41       59     6   143 6/13/2020 
AAA2     1 US_Washington_Yakima Deaths    cc1=  .986581 cc2=  .728382 lx=  4.27439 if=  78 il=  92 4/23/2020  n=  14 now=     104 end=         71        41        59 U=    15.50 T=   83.0 p1= -31.7 p2=   146.5 ed=   119 5/20/2020   x1=  78. x2=  92. y1=   .32 y2=  -.58     
GP: Deaths    US_Washington_Yakima 4/23/2020        92     104       71      41       59     6   119 5/20/2020 
AAA1     1 US_Washington_Yakima Deaths    cc1=  .986200 cc2=  .718938 lx=  4.09439 if=  79 il=  92 4/23/2020  n=  13 now=     104 end=         60        41        59 U=    11.76 T=   80.6 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  79. x2=  92. y1=   .14 y2=  -.97 BEST
AAA2     1 US_Washington_Yakima Deaths    cc1=  .986200 cc2=  .718938 lx=  4.09039 if=  79 il=  92 4/23/2020  n=  13 now=     104 end=         60        41        59 U=    11.76 T=   80.6 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  79. x2=  92. y1=   .14 y2=  -.97 BEST
