TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9751.00000        9.18513
TAB:  Czechia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Czechia Deaths    cc1=  .996950 cc2=  .834729 lx=  5.89301 if=  90 il= 127 5/28/2020  n=  37 now=     328 end=        362       319       348 U=    24.20 T=   77.2 p1=  10.4 p2=    90.6 ed=   134 6/4/2020    x1=  90. x2= 127. y1=  -.53 y2= -2.06     
GP: Deaths    Czechia 5/28/2020       127     328      362     319      348     9   134 6/4/2020  
AAA2     1 Czechia Deaths    cc1=  .996859 cc2=  .832460 lx=  5.88301 if=  91 il= 127 5/28/2020  n=  36 now=     328 end=        358       319       348 U=    23.49 T=   76.8 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1=  91. x2= 127. y1=  -.61 y2= -2.14     
GP: Deaths    Czechia 5/28/2020       127     328      358     319      348     9   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .996984 cc2=  .830317 lx=  5.87301 if=  92 il= 127 5/28/2020  n=  35 now=     328 end=        355       319       348 U=    22.09 T=   77.8 p1=   8.2 p2=    92.4 ed=   129 5/30/2020   x1=  92. x2= 127. y1=  -.64 y2= -2.23     
GP: Deaths    Czechia 5/28/2020       127     328      355     319      348     9   129 5/30/2020 
AAA2     1 Czechia Deaths    cc1=  .997000 cc2=  .827969 lx=  5.87301 if=  93 il= 127 5/28/2020  n=  34 now=     328 end=        355       319       348 U=    21.96 T=   78.1 p1=   8.2 p2=    92.4 ed=   129 5/30/2020   x1=  93. x2= 127. y1=  -.68 y2= -2.23     
GP: Deaths    Czechia 5/28/2020       127     328      355     319      348     9   129 5/30/2020 
AAA2     1 Czechia Deaths    cc1=  .997024 cc2=  .825526 lx=  5.86301 if=  94 il= 127 5/28/2020  n=  33 now=     328 end=        351       319       348 U=    20.79 T=   78.7 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  94. x2= 127. y1=  -.74 y2= -2.32     
GP: Deaths    Czechia 5/28/2020       127     328      351     319      348     9   127 5/28/2020 
AAA2     1 Czechia Deaths    cc1=  .997048 cc2=  .822970 lx=  5.86301 if=  95 il= 127 5/28/2020  n=  32 now=     328 end=        351       319       348 U=    20.40 T=   79.6 p1=   7.0 p2=    93.4 ed=   127 5/28/2020   x1=  95. x2= 127. y1=  -.76 y2= -2.32     
GP: Deaths    Czechia 5/28/2020       127     328      351     319      348     9   127 5/28/2020 
AAA1     1 Czechia Deaths    cc1=  .996943 cc2=  .820167 lx=  5.85301 if=  96 il= 127 5/28/2020  n=  31 now=     328 end=        348       319       348 U=    19.08 T=   80.6 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  96. x2= 127. y1=  -.81 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .996944 cc2=  .820167 lx=  5.85401 if=  96 il= 127 5/28/2020  n=  31 now=     328 end=        348       319       348 U=    19.08 T=   80.6 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  96. x2= 127. y1=  -.81 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .996722 cc2=  .817117 lx=  5.85301 if=  97 il= 127 5/28/2020  n=  30 now=     328 end=        348       319       348 U=    18.94 T=   80.9 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  97. x2= 127. y1=  -.85 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .996726 cc2=  .817117 lx=  5.85101 if=  97 il= 127 5/28/2020  n=  30 now=     328 end=        348       319       348 U=    18.94 T=   80.9 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  97. x2= 127. y1=  -.85 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .996429 cc2=  .813854 lx=  5.85301 if=  98 il= 127 5/28/2020  n=  29 now=     328 end=        348       319       348 U=    18.31 T=   82.5 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  98. x2= 127. y1=  -.85 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .996448 cc2=  .813854 lx=  5.84801 if=  98 il= 127 5/28/2020  n=  29 now=     328 end=        348       319       348 U=    18.31 T=   82.5 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  98. x2= 127. y1=  -.85 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .996121 cc2=  .810426 lx=  5.85301 if=  99 il= 127 5/28/2020  n=  28 now=     328 end=        348       319       348 U=    18.81 T=   81.3 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  99. x2= 127. y1=  -.94 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .996124 cc2=  .810426 lx=  5.85101 if=  99 il= 127 5/28/2020  n=  28 now=     328 end=        348       319       348 U=    18.81 T=   81.3 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1=  99. x2= 127. y1=  -.94 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .995695 cc2=  .806713 lx=  5.85301 if= 100 il= 127 5/28/2020  n=  27 now=     328 end=        348       319       348 U=    18.69 T=   81.5 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 100. x2= 127. y1=  -.99 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .995702 cc2=  .806713 lx=  5.85001 if= 100 il= 127 5/28/2020  n=  27 now=     328 end=        348       319       348 U=    18.69 T=   81.5 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 100. x2= 127. y1=  -.99 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .995198 cc2=  .802748 lx=  5.85301 if= 101 il= 127 5/28/2020  n=  26 now=     328 end=        348       319       348 U=    18.74 T=   81.4 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 101. x2= 127. y1= -1.04 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .995205 cc2=  .802748 lx=  5.85001 if= 101 il= 127 5/28/2020  n=  26 now=     328 end=        348       319       348 U=    18.74 T=   81.4 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 101. x2= 127. y1= -1.04 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA1     1 Czechia Deaths    cc1=  .994620 cc2=  .798504 lx=  5.85301 if= 102 il= 127 5/28/2020  n=  25 now=     328 end=        348       319       348 U=    18.49 T=   82.0 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 102. x2= 127. y1= -1.08 y2= -2.43 BEST
AAA2     1 Czechia Deaths    cc1=  .994628 cc2=  .798504 lx=  5.85001 if= 102 il= 127 5/28/2020  n=  25 now=     328 end=        348       319       348 U=    18.49 T=   82.0 p1=   6.1 p2=    94.3 ed=   125 5/26/2020   x1= 102. x2= 127. y1= -1.08 y2= -2.43 BEST
GP: Deaths    Czechia 5/28/2020       127     328      348     319      348     9   125 5/26/2020 
AAA2     1 Czechia Deaths    cc1=  .988274 cc2=  .758858 lx=  5.90301 if= 109 il= 127 5/28/2020  n=  18 now=     328 end=        366       319       348 U=    27.03 T=   73.4 p1=  11.6 p2=    89.6 ed=   137 6/7/2020    x1= 109. x2= 127. y1= -1.32 y2= -1.98     
GP: Deaths    Czechia 5/28/2020       127     328      366     319      348     9   137 6/7/2020  
AAA2     1 Czechia Deaths    cc1=  .986388 cc2=  .750686 lx=  5.88301 if= 110 il= 127 5/28/2020  n=  17 now=     328 end=        358       319       348 U=    23.74 T=   76.2 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1= 110. x2= 127. y1= -1.42 y2= -2.14     
GP: Deaths    Czechia 5/28/2020       127     328      358     319      348     9   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .981250 cc2=  .731250 lx=  6.03301 if= 112 il= 127 5/28/2020  n=  15 now=     328 end=        416       319       348 U=    49.27 T=   62.1 p1=  26.8 p2=    78.8 ed=   178 7/18/2020   x1= 112. x2= 127. y1= -1.01 y2= -1.32     
GP: Deaths    Czechia 5/28/2020       127     328      416     319      348     9   178 7/18/2020 
AAA2     1 Czechia Deaths    cc1=  .978627 cc2=  .720428 lx=  5.83301 if= 113 il= 127 5/28/2020  n=  14 now=     328 end=        341       319       348 U=    17.23 T=   80.6 p1=   4.0 p2=    96.2 ed=   121 5/22/2020   x1= 113. x2= 127. y1= -1.88 y2= -2.69     
GP: Deaths    Czechia 5/28/2020       127     328      341     319      348     9   121 5/22/2020 
AAA2     1 Czechia Deaths    cc1=  .979534 cc2=  .712273 lx=  5.79301 if= 114 il= 127 5/28/2020  n=  13 now=     328 end=        327       319       348 U=     9.72 T=   92.2 p1=   -.3 p2=   100.3 ed=   115 5/16/2020   x1= 114. x2= 127. y1= -2.24 y2= -3.58     
GP: Deaths    Czechia 5/28/2020       127     328      327     319      348     9   115 5/16/2020 
AAA2     1 Czechia Deaths    cc1=  .982747 cc2=  .705397 lx=  5.78301 if= 115 il= 127 5/28/2020  n=  12 now=     328 end=        324       319       348 U=     7.28 T=   97.7 p1=  -1.2 p2=   101.2 ed=   114 5/15/2020   x1= 115. x2= 127. y1= -2.38 y2= -4.03     
GP: Deaths    Czechia 5/28/2020       127     328      324     319      348     9   114 5/15/2020 
AAA2     1 Czechia Deaths    cc1=  .984838 cc2=  .696163 lx=  5.77301 if= 116 il= 127 5/28/2020  n=  11 now=     328 end=        321       319       348 U=     4.67 T=  104.4 p1=  -2.1 p2=   102.2 ed=   115 5/16/2020   x1= 116. x2= 127. y1= -2.49 y2= -4.85     
GP: Deaths    Czechia 5/28/2020       127     328      321     319      348     9   115 5/16/2020 
AAA2     1 Czechia Deaths    cc1=  .979266 cc2=  .663039 lx=  5.77301 if= 118 il= 127 5/28/2020  n=   9 now=     328 end=        321       319       348 U=     4.33 T=  106.0 p1=  -2.1 p2=   102.2 ed=   116 5/17/2020   x1= 118. x2= 127. y1= -2.77 y2= -4.85     
GP: Deaths    Czechia 5/28/2020       127     328      321     319      348     9   116 5/17/2020 
AAA2     1 Czechia Deaths    cc1=  .972881 cc2=  .639547 lx=  5.77301 if= 119 il= 127 5/28/2020  n=   8 now=     328 end=        321       319       348 U=     4.06 T=  107.3 p1=  -2.1 p2=   102.2 ed=   116 5/17/2020   x1= 119. x2= 127. y1= -2.88 y2= -4.85     
GP: Deaths    Czechia 5/28/2020       127     328      321     319      348     9   116 5/17/2020 
AAA2     1 Czechia Deaths    cc1=  .960806 cc2=  .582841 lx=  5.79301 if= 121 il= 127 5/28/2020  n=   6 now=     328 end=        327       319       348 U=    10.23 T=   90.3 p1=   -.3 p2=   100.3 ed=   114 5/15/2020   x1= 121. x2= 127. y1= -3.00 y2= -3.58     
GP: Deaths    Czechia 5/28/2020       127     328      327     319      348     9   114 5/15/2020 
AAA2     1 Czechia Deaths    cc1=  .941124 cc2=  .532876 lx=  6.75301 if= 122 il= 127 5/28/2020  n=   5 now=     328 end=        856       319       348 U=   315.13 T=  123.1 p1= 161.0 p2=    38.3 ed=   999 undefine    x1= 122. x2= 127. y1=   .00 y2=  -.01     
GP: Deaths    Czechia 5/28/2020       127     328      856     319      348     9   999 undefine  
AAA2     1 Czechia Deaths    cc1=  .995180 cc2=  .874794 lx=  5.81301 if=  60 il= 128 5/29/2020  n=  68 now=     328 end=        334       319       344 U=    14.17 T=   84.9 p1=   1.8 p2=    98.2 ed=   118 5/19/2020   x1=  60. x2= 128. y1=  1.76 y2= -3.04     
GP: Deaths    Czechia 5/29/2020       128     328      334     319      344    10   118 5/19/2020 
AAA2     1 Czechia Deaths    cc1=  .995325 cc2=  .874057 lx=  5.81301 if=  61 il= 128 5/29/2020  n=  67 now=     328 end=        334       319       344 U=    13.96 T=   85.6 p1=   1.8 p2=    98.2 ed=   118 5/19/2020   x1=  61. x2= 128. y1=  1.76 y2= -3.04     
GP: Deaths    Czechia 5/29/2020       128     328      334     319      344    10   118 5/19/2020 
AAA2     1 Czechia Deaths    cc1=  .995765 cc2=  .873596 lx=  5.81301 if=  62 il= 128 5/29/2020  n=  66 now=     328 end=        334       319       344 U=    14.38 T=   84.3 p1=   1.8 p2=    98.2 ed=   118 5/19/2020   x1=  62. x2= 128. y1=  1.55 y2= -3.04     
GP: Deaths    Czechia 5/29/2020       128     328      334     319      344    10   118 5/19/2020 
AAA2     1 Czechia Deaths    cc1=  .995886 cc2=  .872794 lx=  5.81301 if=  63 il= 128 5/29/2020  n=  65 now=     328 end=        334       319       344 U=    14.67 T=   83.4 p1=   1.8 p2=    98.2 ed=   118 5/19/2020   x1=  63. x2= 128. y1=  1.39 y2= -3.04     
GP: Deaths    Czechia 5/29/2020       128     328      334     319      344    10   118 5/19/2020 
AAA2     1 Czechia Deaths    cc1=  .995851 cc2=  .871816 lx=  5.81301 if=  64 il= 128 5/29/2020  n=  64 now=     328 end=        334       319       344 U=    14.80 T=   83.0 p1=   1.8 p2=    98.2 ed=   117 5/18/2020   x1=  64. x2= 128. y1=  1.29 y2= -3.04     
GP: Deaths    Czechia 5/29/2020       128     328      334     319      344    10   117 5/18/2020 
AAA2     1 Czechia Deaths    cc1=  .995787 cc2=  .870787 lx=  5.82301 if=  65 il= 128 5/29/2020  n=  63 now=     328 end=        337       319       344 U=    15.22 T=   84.6 p1=   2.7 p2=    97.3 ed=   120 5/21/2020   x1=  65. x2= 128. y1=  1.29 y2= -2.85     
GP: Deaths    Czechia 5/29/2020       128     328      337     319      344    10   120 5/21/2020 
AAA2     1 Czechia Deaths    cc1=  .995991 cc2=  .870003 lx=  5.82301 if=  66 il= 128 5/29/2020  n=  62 now=     328 end=        337       319       344 U=    15.19 T=   84.7 p1=   2.7 p2=    97.3 ed=   120 5/21/2020   x1=  66. x2= 128. y1=  1.23 y2= -2.85     
GP: Deaths    Czechia 5/29/2020       128     328      337     319      344    10   120 5/21/2020 
AAA2     1 Czechia Deaths    cc1=  .996759 cc2=  .867660 lx=  5.83301 if=  69 il= 128 5/29/2020  n=  59 now=     328 end=        341       319       344 U=    16.55 T=   83.5 p1=   4.0 p2=    96.2 ed=   122 5/23/2020   x1=  69. x2= 128. y1=   .88 y2= -2.69     
GP: Deaths    Czechia 5/29/2020       128     328      341     319      344    10   122 5/23/2020 
AAA2     1 Czechia Deaths    cc1=  .996866 cc2=  .866677 lx=  5.83301 if=  70 il= 128 5/29/2020  n=  58 now=     328 end=        341       319       344 U=    16.74 T=   83.0 p1=   4.0 p2=    96.2 ed=   122 5/23/2020   x1=  70. x2= 128. y1=   .77 y2= -2.69     
GP: Deaths    Czechia 5/29/2020       128     328      341     319      344    10   122 5/23/2020 
AAA2     1 Czechia Deaths    cc1=  .996900 cc2=  .865594 lx=  5.83301 if=  71 il= 128 5/29/2020  n=  57 now=     328 end=        341       319       344 U=    16.72 T=   83.0 p1=   4.0 p2=    96.2 ed=   122 5/23/2020   x1=  71. x2= 128. y1=   .72 y2= -2.69     
GP: Deaths    Czechia 5/29/2020       128     328      341     319      344    10   122 5/23/2020 
AAA1     1 Czechia Deaths    cc1=  .997026 cc2=  .864573 lx=  5.84301 if=  72 il= 128 5/29/2020  n=  56 now=     328 end=        344       319       344 U=    17.61 T=   83.0 p1=   4.9 p2=    95.3 ed=   124 5/25/2020   x1=  72. x2= 128. y1=   .63 y2= -2.55 BEST
AAA2     1 Czechia Deaths    cc1=  .997043 cc2=  .864573 lx=  5.83901 if=  72 il= 128 5/29/2020  n=  56 now=     328 end=        344       319       344 U=    17.61 T=   83.0 p1=   4.9 p2=    95.3 ed=   124 5/25/2020   x1=  72. x2= 128. y1=   .63 y2= -2.55 BEST
GP: Deaths    Czechia 5/29/2020       128     328      344     319      344    10   124 5/25/2020 
AAA1     1 Czechia Deaths    cc1=  .997137 cc2=  .863506 lx=  5.84301 if=  73 il= 128 5/29/2020  n=  55 now=     328 end=        344       319       344 U=    17.62 T=   83.0 p1=   4.9 p2=    95.3 ed=   124 5/25/2020   x1=  73. x2= 128. y1=   .57 y2= -2.55 BEST
AAA2     1 Czechia Deaths    cc1=  .997137 cc2=  .863506 lx=  5.84301 if=  73 il= 128 5/29/2020  n=  55 now=     328 end=        344       319       344 U=    17.62 T=   83.0 p1=   4.9 p2=    95.3 ed=   124 5/25/2020   x1=  73. x2= 128. y1=   .57 y2= -2.55 BEST
GP: Deaths    Czechia 5/29/2020       128     328      344     319      344    10   124 5/25/2020 
AAA1     1 Czechia Deaths    cc1=  .997301 cc2=  .862461 lx=  5.84301 if=  74 il= 128 5/29/2020  n=  54 now=     328 end=        344       319       344 U=    17.72 T=   82.7 p1=   4.9 p2=    95.3 ed=   124 5/25/2020   x1=  74. x2= 128. y1=   .49 y2= -2.55 BEST
AAA2     1 Czechia Deaths    cc1=  .997321 cc2=  .862461 lx=  5.84701 if=  74 il= 128 5/29/2020  n=  54 now=     328 end=        344       319       344 U=    17.72 T=   82.7 p1=   4.9 p2=    95.3 ed=   124 5/25/2020   x1=  74. x2= 128. y1=   .49 y2= -2.55 BEST
GP: Deaths    Czechia 5/29/2020       128     328      344     319      344    10   124 5/25/2020 
AAA2     1 Czechia Deaths    cc1=  .997559 cc2=  .861476 lx=  5.85301 if=  75 il= 128 5/29/2020  n=  53 now=     328 end=        348       319       344 U=    18.69 T=   82.5 p1=   6.1 p2=    94.3 ed=   126 5/27/2020   x1=  75. x2= 128. y1=   .40 y2= -2.43     
GP: Deaths    Czechia 5/29/2020       128     328      348     319      344    10   126 5/27/2020 
AAA2     1 Czechia Deaths    cc1=  .997724 cc2=  .860364 lx=  5.85301 if=  76 il= 128 5/29/2020  n=  52 now=     328 end=        348       319       344 U=    18.90 T=   82.0 p1=   6.1 p2=    94.3 ed=   126 5/27/2020   x1=  76. x2= 128. y1=   .32 y2= -2.43     
GP: Deaths    Czechia 5/29/2020       128     328      348     319      344    10   126 5/27/2020 
AAA2     1 Czechia Deaths    cc1=  .997915 cc2=  .859240 lx=  5.86301 if=  77 il= 128 5/29/2020  n=  51 now=     328 end=        351       319       344 U=    19.91 T=   81.7 p1=   7.0 p2=    93.4 ed=   128 5/29/2020   x1=  77. x2= 128. y1=   .24 y2= -2.32     
GP: Deaths    Czechia 5/29/2020       128     328      351     319      344    10   128 5/29/2020 
AAA2     1 Czechia Deaths    cc1=  .998021 cc2=  .857993 lx=  5.87301 if=  78 il= 128 5/29/2020  n=  50 now=     328 end=        355       319       344 U=    21.09 T=   81.0 p1=   8.2 p2=    92.4 ed=   130 5/31/2020   x1=  78. x2= 128. y1=   .14 y2= -2.23     
GP: Deaths    Czechia 5/29/2020       128     328      355     319      344    10   130 5/31/2020 
AAA2     1 Czechia Deaths    cc1=  .998033 cc2=  .855176 lx=  5.88301 if=  80 il= 128 5/29/2020  n=  48 now=     328 end=        358       319       344 U=    22.21 T=   80.5 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1=  80. x2= 128. y1=   .02 y2= -2.14     
GP: Deaths    Czechia 5/29/2020       128     328      358     319      344    10   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .998013 cc2=  .853676 lx=  5.88301 if=  81 il= 128 5/29/2020  n=  47 now=     328 end=        358       319       344 U=    22.45 T=   80.0 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1=  81. x2= 128. y1=  -.05 y2= -2.14     
GP: Deaths    Czechia 5/29/2020       128     328      358     319      344    10   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .997942 cc2=  .852077 lx=  5.88301 if=  82 il= 128 5/29/2020  n=  46 now=     328 end=        358       319       344 U=    22.38 T=   80.1 p1=   9.1 p2=    91.6 ed=   132 6/2/2020    x1=  82. x2= 128. y1=  -.08 y2= -2.14     
GP: Deaths    Czechia 5/29/2020       128     328      358     319      344    10   132 6/2/2020  
AAA2     1 Czechia Deaths    cc1=  .997934 cc2=  .850492 lx=  5.89301 if=  83 il= 128 5/29/2020  n=  45 now=     328 end=        362       319       344 U=    24.35 T=   77.9 p1=  10.4 p2=    90.6 ed=   135 6/5/2020    x1=  83. x2= 128. y1=  -.21 y2= -2.06     
GP: Deaths    Czechia 5/29/2020       128     328      362     319      344    10   135 6/5/2020  
AAA2     1 Czechia Deaths    cc1=  .997813 cc2=  .848742 lx=  5.89301 if=  84 il= 128 5/29/2020  n=  44 now=     328 end=        362       319       344 U=    24.31 T=   78.0 p1=  10.4 p2=    90.6 ed=   135 6/5/2020    x1=  84. x2= 128. y1=  -.25 y2= -2.06     
GP: Deaths    Czechia 5/29/2020       128     328      362     319      344    10   135 6/5/2020  
AAA2     1 Czechia Deaths    cc1=  .997678 cc2=  .846923 lx=  5.88301 if=  85 il= 128 5/29/2020  n=  43 now=     328 end=        358       319       344 U=    23.18 T=   78.4 p1=   9.1 p2=    91.6 ed=   133 6/3/2020    x1=  85. x2= 128. y1=  -.28 y2= -2.14     
